attribute,target_column,target_file,task_type,strategy,splitter,fold,n_folds,prediction,n_train_labels,n_valid_labels,n_train_assets,n_valid_assets,train_majority_count,train_majority_share,accuracy,weighted_f1,macro_f1
attr_structure_position,attr_structure_position,data/processed/train/attr_structure_position_train.csv,classification,uniform_random_group_cv,StratifiedGroupKFold,4,5,,831,207,492,121,494,0.5944645006016848,0.30917874396135264,0.3565832826411026,0.2655070034072268
attr_structure_position,attr_structure_position,data/processed/train/attr_structure_position_train.csv,classification,stratified_random_group_cv,StratifiedGroupKFold,4,5,,831,207,492,121,494,0.5944645006016848,0.47342995169082125,0.4678647342995169,0.3031111111111111
attr_structure_position,attr_structure_position,data/processed/train/attr_structure_position_train.csv,classification,majority_class_group_cv,StratifiedGroupKFold,5,5,At-Grade,831,207,490,123,494,0.5944645006016848,0.5942028985507246,0.4429512516469038,0.2484848484848485
attr_structure_position,attr_structure_position,data/processed/train/attr_structure_position_train.csv,classification,uniform_random_group_cv,StratifiedGroupKFold,5,5,,831,207,490,123,494,0.5944645006016848,0.32367149758454106,0.3761723891867309,0.2764960143962378
attr_structure_position,attr_structure_position,data/processed/train/attr_structure_position_train.csv,classification,stratified_random_group_cv,StratifiedGroupKFold,5,5,,831,207,490,123,494,0.5944645006016848,0.5169082125603864,0.5110338164251207,0.33514529914529917
length_bin,length_bin,data/processed/train/length_bin_train.csv,classification,majority_class_group_cv,GroupKFold,1,5,short (<20m),2134,505,1395,349,684,0.32052483598875353,0.3485148514851485,0.18014277198644973,0.03976053315260364
length_bin,length_bin,data/processed/train/length_bin_train.csv,classification,uniform_random_group_cv,GroupKFold,1,5,,2134,505,1395,349,684,0.32052483598875353,0.07920792079207921,0.1041042373437564,0.04883904430394526
length_bin,length_bin,data/processed/train/length_bin_train.csv,classification,stratified_random_group_cv,GroupKFold,1,5,,2134,505,1395,349,684,0.32052483598875353,0.20594059405940593,0.20716850152535335,0.06297984186560475
length_bin,length_bin,data/processed/train/length_bin_train.csv,classification,majority_class_group_cv,GroupKFold,2,5,short (<20m),2075,564,1395,349,681,0.32819277108433736,0.3173758865248227,0.15292135582218913,0.04015253476895469
length_bin,length_bin,data/processed/train/length_bin_train.csv,classification,uniform_random_group_cv,GroupKFold,2,5,,2075,564,1395,349,681,0.32819277108433736,0.04964539007092199,0.06631076282011898,0.03265464332464912
length_bin,length_bin,data/processed/train/length_bin_train.csv,classification,stratified_random_group_cv,GroupKFold,2,5,,2075,564,1395,349,681,0.32819277108433736,0.21453900709219859,0.20409768463585734,0.07260528453805766
length_bin,length_bin,data/processed/train/length_bin_train.csv,classification,majority_class_group_cv,GroupKFold,3,5,short (<20m),2095,544,1395,349,696,0.3322195704057279,0.3014705882352941,0.13966434031239613,0.0421160760143811
length_bin,length_bin,data/processed/train/length_bin_train.csv,classification,uniform_random_group_cv,GroupKFold,3,5,,2095,544,1395,349,696,0.3322195704057279,0.08272058823529412,0.11594889652175644,0.04596400280278412
length_bin,length_bin,data/processed/train/length_bin_train.csv,classification,stratified_random_group_cv,GroupKFold,3,5,,2095,544,1395,349,696,0.3322195704057279,0.22794117647058823,0.22263084979242645,0.07796981676741115
length_bin,length_bin,data/processed/train/length_bin_train.csv,classification,majority_class_group_cv,GroupKFold,4,5,short (<20m),2134,505,1395,349,702,0.3289597000937207,0.31287128712871287,0.14912115645953736,0.04766214177978884
length_bin,length_bin,data/processed/train/length_bin_train.csv,classification,uniform_random_group_cv,GroupKFold,4,5,,2134,505,1395,349,702,0.3289597000937207,0.053465346534653464,0.07761695599671876,0.028910340724161904
length_bin,length_bin,data/processed/train/length_bin_train.csv,classification,stratified_random_group_cv,GroupKFold,4,5,,2134,505,1395,349,702,0.3289597000937207,0.18613861386138614,0.18986916850421964,0.0646712562534799
length_bin,length_bin,data/processed/train/length_bin_train.csv,classification,majority_class_group_cv,GroupKFold,5,5,short (<20m),2118,521,1396,348,677,0.31964117091595845,0.3512476007677543,0.182608837899145,0.05198863636363636
length_bin,length_bin,data/processed/train/length_bin_train.csv,classification,uniform_random_group_cv,GroupKFold,5,5,,2118,521,1396,348,677,0.31964117091595845,0.053742802303262956,0.07405738917505376,0.03469042751412083
length_bin,length_bin,data/processed/train/length_bin_train.csv,classification,stratified_random_group_cv,GroupKFold,5,5,,2118,521,1396,348,677,0.31964117091595845,0.2533589251439539,0.2523212419631543,0.08121471427863058
width_bin,width_bin,data/processed/train/width_bin_train.csv,classification,majority_class_group_cv,GroupKFold,1,5,standard (0.9-1.5m),2252,503,1387,347,1254,0.5568383658969804,0.5506958250497018,0.39113523984299337,0.10146520146520147
width_bin,width_bin,data/processed/train/width_bin_train.csv,classification,uniform_random_group_cv,GroupKFold,1,5,,2252,503,1387,347,1254,0.5568383658969804,0.12127236580516898,0.1775983724007968,0.06513489429695182
width_bin,width_bin,data/processed/train/width_bin_train.csv,classification,stratified_random_group_cv,GroupKFold,1,5,,2252,503,1387,347,1254,0.5568383658969804,0.38966202783300197,0.39275381859874897,0.11373256373256373
width_bin,width_bin,data/processed/train/width_bin_train.csv,classification,majority_class_group_cv,GroupKFold,2,5,standard (0.9-1.5m),2148,607,1387,347,1206,0.5614525139664804,0.5354200988467874,0.37341530498971226,0.09963212752912323
width_bin,width_bin,data/processed/train/width_bin_train.csv,classification,uniform_random_group_cv,GroupKFold,2,5,,2148,607,1387,347,1206,0.5614525139664804,0.14332784184514002,0.1992739278895787,0.08690943146499176
width_bin,width_bin,data/processed/train/width_bin_train.csv,classification,stratified_random_group_cv,GroupKFold,2,5,,2148,607,1387,347,1206,0.5614525139664804,0.38879736408566723,0.38354458770656885,0.12720387530934066
width_bin,width_bin,data/processed/train/width_bin_train.csv,classification,majority_class_group_cv,GroupKFold,3,5,standard (0.9-1.5m),2196,559,1387,347,1215,0.5532786885245902,0.5652951699463328,0.4083046256069512,0.14445714285714287
width_bin,width_bin,data/processed/train/width_bin_train.csv,classification,uniform_random_group_cv,GroupKFold,3,5,,2196,559,1387,347,1215,0.5532786885245902,0.12701252236135957,0.17912488589940564,0.07469423045898202
width_bin,width_bin,data/processed/train/width_bin_train.csv,classification,stratified_random_group_cv,GroupKFold,3,5,,2196,559,1387,347,1215,0.5532786885245902,0.3810375670840787,0.384017803752302,0.15788279094668045
width_bin,width_bin,data/processed/train/width_bin_train.csv,classification,majority_class_group_cv,GroupKFold,4,5,standard (0.9-1.5m),2226,529,1387,347,1210,0.5435759209344115,0.6068052930056711,0.4583164683642833,0.12588235294117647
width_bin,width_bin,data/processed/train/width_bin_train.csv,classification,uniform_random_group_cv,GroupKFold,4,5,,2226,529,1387,347,1210,0.5435759209344115,0.10586011342155009,0.15510101749717908,0.05610434250846729
width_bin,width_bin,data/processed/train/width_bin_train.csv,classification,stratified_random_group_cv,GroupKFold,4,5,,2226,529,1387,347,1210,0.5435759209344115,0.3950850661625709,0.4119856945781364,0.13833798853605273
width_bin,width_bin,data/processed/train/width_bin_train.csv,classification,majority_class_group_cv,GroupKFold,5,5,standard (0.9-1.5m),2198,557,1388,346,1239,0.5636942675159236,0.5242369838420108,0.36060588758979306,0.09826686858488978
width_bin,width_bin,data/processed/train/width_bin_train.csv,classification,uniform_random_group_cv,GroupKFold,5,5,,2198,557,1388,346,1239,0.5636942675159236,0.14542190305206462,0.19757930305081517,0.08176663711753196
width_bin,width_bin,data/processed/train/width_bin_train.csv,classification,stratified_random_group_cv,GroupKFold,5,5,,2198,557,1388,346,1239,0.5636942675159236,0.362657091561939,0.3537772611757693,0.1184790715070234
fall_height_bin,fall_height_bin,data/processed/train/fall_height_bin_train.csv,classification,majority_class_group_cv,GroupKFold,1,5,medium (1.2-5m),185,54,97,25,70,0.3783783783783784,0.25925925925925924,0.10675381263616558,0.06862745098039215
fall_height_bin,fall_height_bin,data/processed/train/fall_height_bin_train.csv,classification,uniform_random_group_cv,GroupKFold,1,5,,185,54,97,25,70,0.3783783783783784,0.09259259259259259,0.10260400456478888,0.07819794584500467
fall_height_bin,fall_height_bin,data/processed/train/fall_height_bin_train.csv,classification,stratified_random_group_cv,GroupKFold,1,5,,185,54,97,25,70,0.3783783783783784,0.2222222222222222,0.2010705344038677,0.18431568431568432
fall_height_bin,fall_height_bin,data/processed/train/fall_height_bin_train.csv,classification,majority_class_group_cv,GroupKFold,2,5,medium (1.2-5m),177,62,97,25,60,0.3389830508474576,0.3870967741935484,0.21605401350337583,0.09302325581395349
fall_height_bin,fall_height_bin,data/processed/train/fall_height_bin_train.csv,classification,uniform_random_group_cv,GroupKFold,2,5,,177,62,97,25,60,0.3389830508474576,0.11290322580645161,0.14035833127079725,0.07654917945439045
fall_height_bin,fall_height_bin,data/processed/train/fall_height_bin_train.csv,classification,stratified_random_group_cv,GroupKFold,2,5,,177,62,97,25,60,0.3389830508474576,0.22580645161290322,0.24736137951538575,0.10972130787798991
fall_height_bin,fall_height_bin,data/processed/train/fall_height_bin_train.csv,classification,majority_class_group_cv,GroupKFold,3,5,medium (1.2-5m),198,41,98,24,68,0.3434343434343434,0.3902439024390244,0.21908429610611893,0.0935672514619883
fall_height_bin,fall_height_bin,data/processed/train/fall_height_bin_train.csv,classification,uniform_random_group_cv,GroupKFold,3,5,,198,41,98,24,68,0.3434343434343434,0.17073170731707318,0.20969274627811213,0.09253246753246752
fall_height_bin,fall_height_bin,data/processed/train/fall_height_bin_train.csv,classification,stratified_random_group_cv,GroupKFold,3,5,,198,41,98,24,68,0.3434343434343434,0.17073170731707318,0.19331526648599817,0.07570806100217864
fall_height_bin,fall_height_bin,data/processed/train/fall_height_bin_train.csv,classification,majority_class_group_cv,GroupKFold,4,5,medium (1.2-5m),207,32,98,24,74,0.357487922705314,0.3125,0.1488095238095238,0.09523809523809523
fall_height_bin,fall_height_bin,data/processed/train/fall_height_bin_train.csv,classification,uniform_random_group_cv,GroupKFold,4,5,,207,32,98,24,74,0.357487922705314,0.09375,0.125,0.0625
fall_height_bin,fall_height_bin,data/processed/train/fall_height_bin_train.csv,classification,stratified_random_group_cv,GroupKFold,4,5,,207,32,98,24,74,0.357487922705314,0.125,0.13541666666666666,0.08333333333333333
fall_height_bin,fall_height_bin,data/processed/train/fall_height_bin_train.csv,classification,majority_class_group_cv,GroupKFold,5,5,medium (1.2-5m),189,50,98,24,64,0.3386243386243386,0.4,0.22857142857142854,0.11428571428571428
fall_height_bin,fall_height_bin,data/processed/train/fall_height_bin_train.csv,classification,uniform_random_group_cv,GroupKFold,5,5,,189,50,98,24,64,0.3386243386243386,0.04,0.06024291497975708,0.02277327935222672
fall_height_bin,fall_height_bin,data/processed/train/fall_height_bin_train.csv,classification,stratified_random_group_cv,GroupKFold,5,5,,189,50,98,24,64,0.3386243386243386,0.24,0.2595733678086619,0.15781697294302338
steps_bin,steps_bin,data/processed/train/steps_bin_train.csv,classification,majority_class_group_cv,GroupKFold,1,5,few (<10),45,7,23,6,21,0.4666666666666667,0.2857142857142857,0.12698412698412698,0.14814814814814814
steps_bin,steps_bin,data/processed/train/steps_bin_train.csv,classification,uniform_random_group_cv,GroupKFold,1,5,,45,7,23,6,21,0.4666666666666667,0.0,0.0,0.0
steps_bin,steps_bin,data/processed/train/steps_bin_train.csv,classification,stratified_random_group_cv,GroupKFold,1,5,,45,7,23,6,21,0.4666666666666667,0.5714285714285714,0.5714285714285714,0.5555555555555555
steps_bin,steps_bin,data/processed/train/steps_bin_train.csv,classification,majority_class_group_cv,GroupKFold,2,5,few (<10),36,16,23,6,16,0.4444444444444444,0.4375,0.266304347826087,0.2028985507246377
steps_bin,steps_bin,data/processed/train/steps_bin_train.csv,classification,uniform_random_group_cv,GroupKFold,2,5,,36,16,23,6,16,0.4444444444444444,0.25,0.24025974025974023,0.20346320346320346
steps_bin,steps_bin,data/processed/train/steps_bin_train.csv,classification,stratified_random_group_cv,GroupKFold,2,5,,36,16,23,6,16,0.4444444444444444,0.375,0.36875,0.3351851851851852
steps_bin,steps_bin,data/processed/train/steps_bin_train.csv,classification,majority_class_group_cv,GroupKFold,3,5,few (<10),43,9,23,6,21,0.4883720930232558,0.2222222222222222,0.08080808080808081,0.18181818181818182
steps_bin,steps_bin,data/processed/train/steps_bin_train.csv,classification,uniform_random_group_cv,GroupKFold,3,5,,43,9,23,6,21,0.4883720930232558,0.2222222222222222,0.3111111111111111,0.13333333333333333
steps_bin,steps_bin,data/processed/train/steps_bin_train.csv,classification,stratified_random_group_cv,GroupKFold,3,5,,43,9,23,6,21,0.4883720930232558,0.3333333333333333,0.43456790123456784,0.2814814814814815
steps_bin,steps_bin,data/processed/train/steps_bin_train.csv,classification,majority_class_group_cv,GroupKFold,4,5,few (<10),39,13,23,6,16,0.41025641025641024,0.5384615384615384,0.37692307692307686,0.2333333333333333
steps_bin,steps_bin,data/processed/train/steps_bin_train.csv,classification,uniform_random_group_cv,GroupKFold,4,5,,39,13,23,6,16,0.41025641025641024,0.23076923076923078,0.23976023976023977,0.21645021645021645
steps_bin,steps_bin,data/processed/train/steps_bin_train.csv,classification,stratified_random_group_cv,GroupKFold,4,5,,39,13,23,6,16,0.41025641025641024,0.3076923076923077,0.2811188811188811,0.3212121212121212
steps_bin,steps_bin,data/processed/train/steps_bin_train.csv,classification,majority_class_group_cv,GroupKFold,5,5,few (<10),45,7,24,5,18,0.4,0.7142857142857143,0.5952380952380952,0.4166666666666667
steps_bin,steps_bin,data/processed/train/steps_bin_train.csv,classification,uniform_random_group_cv,GroupKFold,5,5,,45,7,24,5,18,0.4,0.0,0.0,0.0
steps_bin,steps_bin,data/processed/train/steps_bin_train.csv,classification,stratified_random_group_cv,GroupKFold,5,5,,45,7,24,5,18,0.4,0.42857142857142855,0.42857142857142855,0.3333333333333333
