asset_id,timestamp,model,response,latency_s,decking_material_value,decking_material_confidence,parse_error,raw_response,error,traceback
105438,2026-06-06T22:38:39.208130,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",10.63,Timber,0.95,,,,
105440,2026-06-06T22:38:50.367250,gemma-4-26b-a4b-it,"```json
{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.8
    }
}
```",11.158,Timber,0.8,,,,
105442,2026-06-06T22:39:01.232423,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",10.864,Timber,0.95,,,,
105443,2026-06-06T22:39:17.261785,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Concrete"",
        ""confidence"": 0.85
    }
}",16.027,Concrete,0.85,,,,
105444,2026-06-06T22:39:25.186685,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",7.923,Timber,0.95,,,,
105449,2026-06-06T22:40:34.116807,gemma-4-26b-a4b-it,"```json
{
    ""decking_material"": {
        ""value"": ""Steel"",
        ""confidence"": 0.85
    }
}
```",68.928,Steel,0.85,,,,
106027,2026-06-06T22:40:44.852098,gemma-4-26b-a4b-it,"```json
{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}
```",10.729,Timber,0.95,,,,
106030,2026-06-06T22:40:55.604447,gemma-4-26b-a4b-it,"```json
{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.98
    }
}
```",10.751,Timber,0.98,,,,
106045,2026-06-06T22:41:04.414183,gemma-4-26b-a4b-it,"```json
{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}
```",8.808,Timber,1.0,,,,
106273,2026-06-06T22:41:19.256951,gemma-4-26b-a4b-it,"{""decking_material"": {""value"": ""Timber"", ""confidence"": 0.8}}",14.842,Timber,0.8,,,,
106920,2026-06-06T22:41:31.497866,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",12.239,Timber,0.95,,,,
106925,2026-06-06T22:42:12.738380,gemma-4-26b-a4b-it,"```json
{
    ""decking_material"": {
        ""value"": ""Asphalt"",
        ""confidence"": 0.7
    }
}
```",41.234,Asphalt,0.7,,,,
107041,2026-06-06T22:42:21.194907,gemma-4-26b-a4b-it,"```json
{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.98
    }
}
```",8.453,Timber,0.98,,,,
107058,2026-06-06T22:42:31.251941,gemma-4-26b-a4b-it,"```json
{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}
```",10.055,Timber,1.0,,,,
107068,2026-06-06T22:42:40.769456,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",9.516,Timber,0.95,,,,
107117,2026-06-06T22:42:49.268052,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",8.497,Timber,0.95,,,,
107473,2026-06-06T22:42:59.309595,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",10.039,Timber,0.95,,,,
107877,2026-06-06T22:43:21.275311,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Aluminum"",
        ""confidence"": 0.9
    }
}",21.963,Aluminum,0.9,,,,
107885,2026-06-06T22:43:38.597762,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Aluminum"",
        ""confidence"": 0.9
    }
}",17.309,Aluminum,0.9,,,,
107969,2026-06-06T22:43:53.274853,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Steel"",
        ""confidence"": 0.9
    }
}",14.667,Steel,0.9,,,,
107973,2026-06-06T22:44:13.482795,gemma-4-26b-a4b-it,"```json
{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.9
    }
}
```",20.206,Timber,0.9,,,,
108019,2026-06-06T22:44:24.402069,gemma-4-26b-a4b-it,"```json
{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.98
    }
}
```",10.918,Timber,0.98,,,,
108037,2026-06-06T22:44:39.532020,gemma-4-26b-a4b-it,"```json
{
    ""decking_material"": {
        ""value"": ""Steel"",
        ""confidence"": 0.9
    }
}
```",15.127,Steel,0.9,,,,
108040,2026-06-06T22:44:48.262360,gemma-4-26b-a4b-it,"```json
{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.9
    }
}
```",8.729,Timber,0.9,,,,
108107,2026-06-06T22:45:05.162731,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",16.897,Timber,0.95,,,,
108380,2026-06-06T22:45:18.264069,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",13.1,Timber,0.95,,,,
108725,2026-06-06T22:45:30.659802,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.85
    }
}",12.394,Timber,0.85,,,,
108731,2026-06-06T22:45:42.653956,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Concrete"",
        ""confidence"": 0.9
    }
}",11.993,Concrete,0.9,,,,
109160,2026-06-06T22:45:54.411174,gemma-4-26b-a4b-it,"```json
{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}
```",11.755,Timber,1.0,,,,
109169,2026-06-06T22:46:19.607172,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",25.194,Timber,0.95,,,,
109560,2026-06-06T22:46:39.574643,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.98
    }
}",19.966,Timber,0.98,,,,
109619,2026-06-06T22:46:49.626644,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",10.05,Timber,0.95,,,,
110131,2026-06-06T22:47:03.942335,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",14.315,Timber,0.95,,,,
110139,2026-06-06T22:47:55.667585,gemma-4-26b-a4b-it,"```json
{
    ""decking_material"": {
        ""value"": ""Steel"",
        ""confidence"": 0.7
    }
}
```",51.724,Steel,0.7,,,,
110170,2026-06-06T22:48:06.061754,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",10.388,Timber,0.95,,,,
110299,2026-06-06T22:48:28.458929,gemma-4-26b-a4b-it,"```json
{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.9
    }
}
```",22.396,Timber,0.9,,,,
110356,2026-06-06T22:48:39.075826,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",10.615,Timber,0.95,,,,
110775,2026-06-06T22:48:55.881510,gemma-4-26b-a4b-it,"```json
{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.9
    }
}
```",16.803,Timber,0.9,,,,
110788,2026-06-06T22:49:06.616395,gemma-4-26b-a4b-it,"```json
{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}
```",10.726,Timber,0.95,,,,
110868,2026-06-06T22:49:16.873235,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",10.255,Timber,0.95,,,,
110996,2026-06-06T22:49:28.847657,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",11.973,Timber,0.95,,,,
111914,2026-06-06T22:49:41.258723,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",12.406,Timber,0.95,,,,
112338,2026-06-06T22:49:56.081255,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.9
    }
}",14.82,Timber,0.9,,,,
112422,2026-06-06T22:50:05.207096,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",9.125,Timber,0.95,,,,
113125,2026-06-06T22:50:59.679556,gemma-4-26b-a4b-it,"```json
{
    ""decking_material"": {
        ""value"": ""Aluminum"",
        ""confidence"": 0.85
    }
}
```",54.466,Aluminum,0.85,,,,
113163,2026-06-06T22:51:10.731655,gemma-4-26b-a4b-it,"```json
{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}
```",11.047,Timber,0.95,,,,
113164,2026-06-06T22:51:23.242696,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",12.509,Timber,0.95,,,,
113217,2026-06-06T22:51:35.313530,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}",12.048,Timber,1.0,,,,
113244,2026-06-06T22:52:27.085336,gemma-4-26b-a4b-it,"```json
{
    ""decking_material"": {
        ""value"": ""Aluminum"",
        ""confidence"": 0.9
    }
}
```",51.763,Aluminum,0.9,,,,
113804,2026-06-06T22:52:38.692838,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",11.578,Timber,0.95,,,,
113952,2026-06-06T22:52:50.673860,gemma-4-26b-a4b-it,"```json
{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}
```",11.978,Timber,0.95,,,,
113958,2026-06-06T22:53:03.165693,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",12.49,Timber,0.95,,,,
114047,2026-06-06T22:53:13.918658,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",10.751,Timber,0.95,,,,
114291,2026-06-06T22:53:22.583363,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",8.663,Timber,0.95,,,,
114635,2026-06-06T22:53:32.661023,gemma-4-26b-a4b-it,"```json
{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}
```",10.076,Timber,0.95,,,,
114815,2026-06-06T22:53:44.538984,gemma-4-26b-a4b-it,"```json
{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}
```",11.873,Timber,0.95,,,,
114923,2026-06-06T22:53:54.987506,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",10.447,Timber,0.95,,,,
114963,2026-06-06T22:54:10.760370,gemma-4-26b-a4b-it,"```json
{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.9
    }
}
```",15.769,Timber,0.9,,,,
114996,2026-06-06T22:54:25.191395,gemma-4-26b-a4b-it,"```json
{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.9
    }
}
```",14.41,Timber,0.9,,,,
114997,2026-06-06T22:54:40.140209,gemma-4-26b-a4b-it,"```json
{
    ""decking_material"": {
        ""value"": ""Composite"",
        ""confidence"": 0.85
    }
}
```",14.946,Composite,0.85,,,,
115806,2026-06-06T22:54:50.277878,gemma-4-26b-a4b-it,"```json
{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}
```",10.136,Timber,1.0,,,,
115807,2026-06-06T22:55:00.723386,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.9
    }
}",10.444,Timber,0.9,,,,
115809,2026-06-06T22:55:15.580235,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",14.855,Timber,0.95,,,,
115814,2026-06-06T22:55:24.789378,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",9.208,Timber,0.95,,,,
116847,2026-06-06T22:55:34.317614,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.9
    }
}",9.527,Timber,0.9,,,,
117195,2026-06-06T22:56:17.121310,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Steel"",
        ""confidence"": 0.8
    }
}",42.798,Steel,0.8,,,,
117196,2026-06-06T22:56:42.359618,gemma-4-26b-a4b-it,"```json
{
    ""decking_material"": {
        ""value"": ""Aluminum"",
        ""confidence"": 0.9
    }
}
```",25.236,Aluminum,0.9,,,,
117197,2026-06-06T22:57:03.201458,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Aluminum"",
        ""confidence"": 0.9
    }
}",20.84,Aluminum,0.9,,,,
117211,2026-06-06T22:57:38.838543,gemma-4-26b-a4b-it,"```json
{
    ""decking_material"": {
        ""value"": ""Aluminum"",
        ""confidence"": 0.7
    }
}
```",35.632,Aluminum,0.7,,,,
117216,2026-06-06T22:58:08.705330,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Aluminum"",
        ""confidence"": 0.75
    }
}",29.851,Aluminum,0.75,,,,
117220,2026-06-06T22:58:25.736606,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Aluminum"",
        ""confidence"": 0.9
    }
}",17.029,Aluminum,0.9,,,,
117221,2026-06-06T22:58:44.468555,gemma-4-26b-a4b-it,"```json
{
    ""decking_material"": {
        ""value"": ""Aluminum"",
        ""confidence"": 0.9
    }
}
```",18.729,Aluminum,0.9,,,,
117304,2026-06-06T22:58:59.108154,gemma-4-26b-a4b-it,"```json
{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}
```",14.638,Timber,1.0,,,,
117365,2026-06-06T22:59:11.800127,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",12.691,Timber,0.95,,,,
118143,2026-06-06T22:59:22.157410,gemma-4-26b-a4b-it,"{""decking_material"": {""value"": ""Timber"", ""confidence"": 0.95}}",10.351,Timber,0.95,,,,
118246,2026-06-06T22:59:32.750753,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",10.592,Timber,0.95,,,,
118757,2026-06-06T22:59:40.996328,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.98
    }
}",8.244,Timber,0.98,,,,
118797,2026-06-06T22:59:51.451094,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",10.453,Timber,0.95,,,,
118923,2026-06-06T23:00:41.829102,gemma-4-26b-a4b-it,"```json
{
    ""decking_material"": {
        ""value"": ""unable to determine"",
        ""confidence"": 0.0
    }
}
```",50.363,unable to determine,0.0,,,,
119099,2026-06-06T23:00:58.826377,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.9
    }
}",16.994,Timber,0.9,,,,
119811,2026-06-06T23:01:13.562267,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.9
    }
}",14.735,Timber,0.9,,,,
119851,2026-06-06T23:01:24.333841,gemma-4-26b-a4b-it,"```json
{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}
```",10.77,Timber,0.95,,,,
119977,2026-06-06T23:01:34.506281,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",10.167,Timber,0.95,,,,
120706,2026-06-06T23:01:55.548094,gemma-4-26b-a4b-it,"```json
{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.85
    }
}
```",21.04,Timber,0.85,,,,
121497,2026-06-06T23:02:03.358309,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",7.809,Timber,0.95,,,,
121755,2026-06-06T23:02:12.160745,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",8.801,Timber,0.95,,,,
122034,2026-06-06T23:02:23.812318,gemma-4-26b-a4b-it,"```json
{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}
```",11.65,Timber,0.95,,,,
121993,2026-06-06T23:02:34.365147,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",10.551,Timber,0.95,,,,
122244,2026-06-06T23:02:44.193312,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",9.822,Timber,0.95,,,,
122263,2026-06-06T23:02:54.328848,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",10.135,Timber,0.95,,,,
122441,2026-06-06T23:03:06.490176,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",12.16,Timber,0.95,,,,
122444,2026-06-06T23:03:19.317709,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.9
    }
}",12.826,Timber,0.9,,,,
122445,2026-06-06T23:03:32.746712,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.9
    }
}",13.427,Timber,0.9,,,,
122456,2026-06-06T23:03:43.792551,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",11.044,Timber,0.95,,,,
122981,2026-06-06T23:03:55.057137,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.98
    }
}",11.263,Timber,0.98,,,,
123161,2026-06-06T23:04:12.622537,gemma-4-26b-a4b-it,"```json
{
    ""decking_material"": {
        ""value"": ""Steel"",
        ""confidence"": 0.85
    }
}
```",17.56,Steel,0.85,,,,
123219,2026-06-06T23:04:42.496215,gemma-4-26b-a4b-it,"```json
{
    ""decking_material"": {
        ""value"": ""Steel"",
        ""confidence"": 0.8
    }
}
```",29.873,Steel,0.8,,,,
123309,2026-06-06T23:05:31.406021,gemma-4-26b-a4b-it,"```json
{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.7
    }
}
```",48.893,Timber,0.7,,,,
123352,2026-06-06T23:05:43.458753,gemma-4-26b-a4b-it,"```json
{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}
```",12.043,Timber,0.95,,,,
123310,2026-06-06T23:06:04.795129,gemma-4-26b-a4b-it,"```json
{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.8
    }
}
```",21.331,Timber,0.8,,,,
123354,2026-06-06T23:06:32.656128,gemma-4-26b-a4b-it,"```json
{
    ""decking_material"": {
        ""value"": ""unable to determine"",
        ""confidence"": 0.0
    }
}
```",27.858,unable to determine,0.0,,,,
123585,2026-06-06T23:06:42.107024,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}",9.45,Timber,1.0,,,,
126199,2026-06-06T23:06:53.147922,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Steel"",
        ""confidence"": 0.9
    }
}",11.039,Steel,0.9,,,,
126334,2026-06-06T23:07:03.928198,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",10.775,Timber,0.95,,,,
126340,2026-06-06T23:08:19.181901,gemma-4-26b-a4b-it,"```json
{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.9
    }
}
```",75.248,Timber,0.9,,,,
126683,2026-06-06T23:08:30.446884,gemma-4-26b-a4b-it,"```json
{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}
```",11.249,Timber,0.95,,,,
126721,2026-06-06T23:08:41.258834,gemma-4-26b-a4b-it,"```json
{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}
```",10.81,Timber,0.95,,,,
126709,2026-06-06T23:08:49.483287,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",8.223,Timber,0.95,,,,
126779,2026-06-06T23:09:08.473194,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Aluminum"",
        ""confidence"": 0.9
    }
}",18.989,Aluminum,0.9,,,,
126915,2026-06-06T23:09:20.911029,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",12.436,Timber,0.95,,,,
127136,2026-06-06T23:09:42.968985,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Aluminum"",
        ""confidence"": 0.9
    }
}",22.057,Aluminum,0.9,,,,
127147,2026-06-06T23:09:58.602613,gemma-4-26b-a4b-it,"```json
{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.9
    }
}
```",15.628,Timber,0.9,,,,
127145,2026-06-06T23:10:54.907083,gemma-4-26b-a4b-it,"```json
{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.9
    }
}
```",56.303,Timber,0.9,,,,
127159,2026-06-06T23:11:05.269613,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",10.353,Timber,0.95,,,,
127203,2026-06-06T23:11:14.902456,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",9.631,Timber,0.95,,,,
127204,2026-06-06T23:11:25.035147,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",10.13,Timber,0.95,,,,
127205,2026-06-06T23:11:36.716670,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",11.68,Timber,0.95,,,,
127388,2026-06-06T23:11:47.842536,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Concrete"",
        ""confidence"": 0.9
    }
}",11.12,Concrete,0.9,,,,
127525,2026-06-06T23:11:59.248075,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",11.376,Timber,0.95,,,,
128273,2026-06-06T23:12:10.702562,gemma-4-26b-a4b-it,"```json
{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}
```",11.449,Timber,0.95,,,,
128830,2026-06-06T23:12:21.145181,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",10.441,Timber,0.95,,,,
128831,2026-06-06T23:12:29.860271,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.9
    }
}",8.714,Timber,0.9,,,,
129739,2026-06-06T23:12:40.767799,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}",10.902,Timber,1.0,,,,
129491,2026-06-06T23:12:57.118480,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Steel"",
        ""confidence"": 0.9
    }
}",16.349,Steel,0.9,,,,
102358,2026-06-06T23:13:07.631716,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",10.512,Timber,0.95,,,,
