asset_id,timestamp,model,response,latency_s,decking_material_value,decking_material_confidence,parse_error,raw_response,error,traceback
106030,2026-06-07T01:18:45.939747,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}",17.244,Timber,1.0,,,,
106045,2026-06-07T01:18:55.928305,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}",9.987,Timber,1.0,,,,
106273,2026-06-07T01:19:09.974495,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",14.041,Timber,0.95,,,,
106920,2026-06-07T01:19:14.313109,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",4.327,Timber,0.95,,,,
106925,2026-06-07T01:19:34.761905,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",20.446,Timber,0.95,,,,
107041,2026-06-07T01:19:39.665353,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}",4.889,Timber,1.0,,,,
107058,2026-06-07T01:19:44.173141,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}",4.506,Timber,1.0,,,,
107068,2026-06-07T01:19:48.028233,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",3.853,Timber,0.95,,,,
107117,2026-06-07T01:19:51.169259,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",3.139,Timber,0.95,,,,
107473,2026-06-07T01:19:56.219656,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",5.049,Timber,0.95,,,,
107877,2026-06-07T01:20:01.488492,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Aluminum"",
        ""confidence"": 0.95
    }
}",5.267,Aluminum,0.95,,,,
107885,2026-06-07T01:20:22.163190,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Aluminum"",
        ""confidence"": 0.95
    }
}",20.667,Aluminum,0.95,,,,
107969,2026-06-07T01:20:38.755696,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Steel"",
        ""confidence"": 0.95
    }
}",16.58,Steel,0.95,,,,
107973,2026-06-07T01:20:50.217775,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Aluminum"",
        ""confidence"": 0.95
    }
}",11.46,Aluminum,0.95,,,,
108019,2026-06-07T01:21:09.375532,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.98
    }
}",19.152,Timber,0.98,,,,
108037,2026-06-07T01:21:32.829714,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Steel"",
        ""confidence"": 0.95
    }
}",23.447,Steel,0.95,,,,
108040,2026-06-07T01:21:36.873957,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",4.028,Timber,0.95,,,,
108107,2026-06-07T01:21:42.958827,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",6.083,Timber,0.95,,,,
108380,2026-06-07T01:21:50.789260,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.98
    }
}",7.829,Timber,0.98,,,,
108725,2026-06-07T01:21:57.191456,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",6.389,Timber,0.95,,,,
108731,2026-06-07T01:22:00.750800,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}",3.558,Timber,1.0,,,,
109160,2026-06-07T01:22:13.678446,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",12.926,Timber,0.95,,,,
109169,2026-06-07T01:22:17.538052,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",3.856,Timber,0.95,,,,
109560,2026-06-07T01:22:21.435692,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",3.896,Timber,0.95,,,,
109619,2026-06-07T01:22:35.399385,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",13.958,Timber,0.95,,,,
110131,2026-06-07T01:22:40.979555,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",5.573,Timber,0.95,,,,
110139,2026-06-07T01:22:44.932391,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}",3.951,Timber,1.0,,,,
110170,2026-06-07T01:22:57.209468,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",12.275,Timber,0.95,,,,
110299,2026-06-07T01:23:05.658950,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}",8.444,Timber,1.0,,,,
110356,2026-06-07T01:23:09.077789,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",3.417,Timber,0.95,,,,
110775,2026-06-07T01:23:23.440285,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",14.359,Timber,0.95,,,,
110788,2026-06-07T01:23:28.533816,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}",5.071,Timber,1.0,,,,
110868,2026-06-07T01:23:32.221376,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",3.686,Timber,0.95,,,,
110996,2026-06-07T01:23:37.134389,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",4.911,Timber,0.95,,,,
111914,2026-06-07T01:23:42.288515,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}",5.148,Timber,1.0,,,,
112338,2026-06-07T01:23:47.272712,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",4.982,Timber,0.95,,,,
112422,2026-06-07T01:23:51.524815,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}",4.25,Timber,1.0,,,,
113125,2026-06-07T01:24:20.419247,gemini-3-flash-preview,"```json
{
    ""decking_material"": {
        ""value"": ""Aluminum"",
        ""confidence"": 0.9
    }
}
```",28.89,Aluminum,0.9,,,,
113163,2026-06-07T01:24:23.963079,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",3.529,Timber,0.95,,,,
113164,2026-06-07T01:24:27.410736,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.98
    }
}",3.446,Timber,0.98,,,,
113217,2026-06-07T01:24:36.188989,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}",8.777,Timber,1.0,,,,
113244,2026-06-07T01:24:48.889611,gemini-3-flash-preview,"```json
{
    ""decking_material"": {
        ""value"": ""Aluminum"",
        ""confidence"": 0.9
    }
}
```",12.698,Aluminum,0.9,,,,
113804,2026-06-07T01:24:51.989313,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",3.098,Timber,0.95,,,,
113952,2026-06-07T01:24:55.352194,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}",3.361,Timber,1.0,,,,
113958,2026-06-07T01:24:58.915875,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.98
    }
}",3.562,Timber,0.98,,,,
114047,2026-06-07T01:25:02.023994,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}",3.106,Timber,1.0,,,,
114291,2026-06-07T01:25:05.307765,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}",3.282,Timber,1.0,,,,
114635,2026-06-07T01:25:32.258318,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}",26.949,Timber,1.0,,,,
114815,2026-06-07T01:25:36.880536,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}",4.617,Timber,1.0,,,,
114923,2026-06-07T01:25:40.593037,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}",3.711,Timber,1.0,,,,
114963,2026-06-07T01:25:51.038901,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}",10.434,Timber,1.0,,,,
114996,2026-06-07T01:25:58.367803,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.9
    }
}",7.294,Timber,0.9,,,,
114997,2026-06-07T01:26:04.034245,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",5.659,Timber,0.95,,,,
115806,2026-06-07T01:26:15.568490,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}",11.533,Timber,1.0,,,,
115807,2026-06-07T01:26:36.423241,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",20.854,Timber,0.95,,,,
115809,2026-06-07T01:26:43.002878,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",6.553,Timber,0.95,,,,
115814,2026-06-07T01:26:47.092824,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.98
    }
}",4.087,Timber,0.98,,,,
116847,2026-06-07T01:26:50.800155,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",3.706,Timber,0.95,,,,
117195,2026-06-07T01:27:12.800514,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Aluminum"",
        ""confidence"": 0.95
    }
}",21.995,Aluminum,0.95,,,,
117196,2026-06-07T01:27:18.744639,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Aluminum"",
        ""confidence"": 0.95
    }
}",5.932,Aluminum,0.95,,,,
117197,2026-06-07T01:27:25.970589,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Aluminum"",
        ""confidence"": 0.9
    }
}",7.218,Aluminum,0.9,,,,
117211,2026-06-07T01:27:40.516312,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Aluminum"",
        ""confidence"": 0.9
    }
}",14.543,Aluminum,0.9,,,,
117216,2026-06-07T01:27:47.198220,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Aluminum"",
        ""confidence"": 0.9
    }
}",6.671,Aluminum,0.9,,,,
117220,2026-06-07T01:27:50.658181,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Aluminum"",
        ""confidence"": 0.9
    }
}",3.456,Aluminum,0.9,,,,
117221,2026-06-07T01:27:57.452907,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Aluminum"",
        ""confidence"": 0.95
    }
}",6.787,Aluminum,0.95,,,,
117304,2026-06-07T01:28:06.721232,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",9.263,Timber,0.95,,,,
117365,2026-06-07T01:28:11.993643,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.98
    }
}",5.271,Timber,0.98,,,,
118143,2026-06-07T01:28:25.831521,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",13.83,Timber,0.95,,,,
118246,2026-06-07T01:28:34.717540,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",8.881,Timber,0.95,,,,
118757,2026-06-07T01:28:38.698593,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}",3.979,Timber,1.0,,,,
118797,2026-06-07T01:28:42.445944,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",3.745,Timber,0.95,,,,
118923,2026-06-07T01:28:51.293309,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Aluminum"",
        ""confidence"": 0.9
    }
}",8.825,Aluminum,0.9,,,,
119099,2026-06-07T01:29:11.128377,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}",19.829,Timber,1.0,,,,
119811,2026-06-07T01:29:25.969052,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",14.837,Timber,0.95,,,,
119851,2026-06-07T01:29:29.405387,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",3.431,Timber,0.95,,,,
119977,2026-06-07T01:29:35.734443,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}",6.328,Timber,1.0,,,,
120706,2026-06-07T01:29:40.159379,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",4.423,Timber,0.95,,,,
121497,2026-06-07T01:29:54.393454,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.98
    }
}",14.229,Timber,0.98,,,,
121755,2026-06-07T01:29:57.756193,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",3.357,Timber,0.95,,,,
122034,2026-06-07T01:30:01.768930,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",4.011,Timber,0.95,,,,
121993,2026-06-07T01:30:04.927921,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.98
    }
}",3.156,Timber,0.98,,,,
122244,2026-06-07T01:30:08.103550,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",3.174,Timber,0.95,,,,
122263,2026-06-07T01:30:11.376142,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",3.269,Timber,0.95,,,,
122441,2026-06-07T01:30:14.966736,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",3.589,Timber,0.95,,,,
122444,2026-06-07T01:30:18.650083,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",3.682,Timber,0.95,,,,
122445,2026-06-07T01:30:22.622855,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",3.971,Timber,0.95,,,,
122456,2026-06-07T01:30:38.136767,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}",15.493,Timber,1.0,,,,
122981,2026-06-07T01:30:50.827300,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}",12.673,Timber,1.0,,,,
123161,2026-06-07T01:31:10.072640,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",19.243,Timber,0.95,,,,
123219,2026-06-07T01:31:14.663881,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",4.585,Timber,0.95,,,,
123309,2026-06-07T01:31:33.313164,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",18.648,Timber,0.95,,,,
123352,2026-06-07T01:31:39.247905,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}",5.909,Timber,1.0,,,,
123310,2026-06-07T01:31:43.547591,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",4.298,Timber,0.95,,,,
123354,2026-06-07T01:32:00.174117,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.9
    }
}",16.625,Timber,0.9,,,,
123585,2026-06-07T01:32:12.929253,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}",12.754,Timber,1.0,,,,
126199,2026-06-07T01:32:25.990870,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",13.06,Timber,0.95,,,,
126334,2026-06-07T01:32:30.814495,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}",4.82,Timber,1.0,,,,
126340,2026-06-07T01:32:39.537672,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Aluminum"",
        ""confidence"": 0.95
    }
}",8.722,Aluminum,0.95,,,,
126683,2026-06-07T01:32:42.643875,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}",3.101,Timber,1.0,,,,
126721,2026-06-07T01:32:52.981780,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}",10.337,Timber,1.0,,,,
126709,2026-06-07T01:32:59.390380,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.98
    }
}",6.402,Timber,0.98,,,,
126779,2026-06-07T01:33:10.155515,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Aluminum"",
        ""confidence"": 0.95
    }
}",10.764,Aluminum,0.95,,,,
126915,2026-06-07T01:33:14.548050,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}",4.387,Timber,1.0,,,,
127136,2026-06-07T01:33:26.201886,gemini-3-flash-preview,"```json
{
    ""decking_material"": {
        ""value"": ""Composite"",
        ""confidence"": 0.9
    }
}
```",11.652,Composite,0.9,,,,
127147,2026-06-07T01:33:30.517413,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.98
    }
}",4.311,Timber,0.98,,,,
127145,2026-06-07T01:33:40.044082,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",9.525,Timber,0.95,,,,
127159,2026-06-07T01:33:43.628745,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}",3.583,Timber,1.0,,,,
127203,2026-06-07T01:33:48.234728,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",4.604,Timber,0.95,,,,
127204,2026-06-07T01:33:52.604962,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",4.368,Timber,0.95,,,,
127205,2026-06-07T01:33:57.251596,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}",4.645,Timber,1.0,,,,
127388,2026-06-07T01:34:15.815010,gemini-3-flash-preview,"```json
{
    ""decking_material"": {
        ""value"": ""Asphalt"",
        ""confidence"": 0.9
    }
}
```",18.561,Asphalt,0.9,,,,
127525,2026-06-07T01:34:20.589294,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",4.754,Timber,0.95,,,,
128273,2026-06-07T01:34:29.512128,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",8.921,Timber,0.95,,,,
128830,2026-06-07T01:34:32.913700,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",3.389,Timber,0.95,,,,
128831,2026-06-07T01:34:36.485847,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",3.563,Timber,0.95,,,,
129739,2026-06-07T01:34:42.457073,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}",5.968,Timber,1.0,,,,
129491,2026-06-07T01:34:54.803675,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}",12.345,Timber,1.0,,,,
102358,2026-06-07T01:34:58.293452,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}",3.483,Timber,1.0,,,,
