asset_id,timestamp,model,response,latency_s,structure_material_value,structure_material_confidence,parse_error,raw_response,error,traceback
108107,2026-06-06T23:44:30.728152,gemma-4-26b-a4b-it,"```json
{
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}
```",9.393,Timber,0.95,,,,
108380,2026-06-06T23:44:40.155299,gemma-4-26b-a4b-it,"{
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}",9.426,Timber,1.0,,,,
108731,2026-06-06T23:44:50.390076,gemma-4-26b-a4b-it,"```json
{
    ""structure_material"": {
        ""value"": ""Concrete"",
        ""confidence"": 0.9
    }
}
```",10.216,Concrete,0.9,,,,
109160,2026-06-06T23:44:59.286224,gemma-4-26b-a4b-it,"{
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",8.895,Timber,0.95,,,,
109169,2026-06-06T23:45:08.206053,gemma-4-26b-a4b-it,"```json
{
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.98
    }
}
```",8.919,Timber,0.98,,,,
109560,2026-06-06T23:45:15.577537,gemma-4-26b-a4b-it,"{
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.99
    }
}",7.37,Timber,0.99,,,,
109619,2026-06-06T23:45:27.870982,gemma-4-26b-a4b-it,"```json
{
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}
```",12.292,Timber,1.0,,,,
110131,2026-06-06T23:45:36.299733,gemma-4-26b-a4b-it,"{
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}",8.427,Timber,1.0,,,,
110170,2026-06-06T23:45:46.033637,gemma-4-26b-a4b-it,"{
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}",9.713,Timber,1.0,,,,
110299,2026-06-06T23:46:09.646106,gemma-4-26b-a4b-it,"```json
{
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}
```",23.611,Timber,0.95,,,,
110356,2026-06-06T23:46:17.224254,gemma-4-26b-a4b-it,"{
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}",7.576,Timber,1.0,,,,
110775,2026-06-06T23:46:27.155840,gemma-4-26b-a4b-it,"{
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",9.93,Timber,0.95,,,,
110868,2026-06-06T23:46:35.556095,gemma-4-26b-a4b-it,"{
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",8.399,Timber,0.95,,,,
110932,2026-06-06T23:46:41.905707,gemma-4-26b-a4b-it,"{
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.9
    }
}",6.348,Timber,0.9,,,,
111914,2026-06-06T23:46:51.517600,gemma-4-26b-a4b-it,"{
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",9.61,Timber,0.95,,,,
112338,2026-06-06T23:47:02.470046,gemma-4-26b-a4b-it,"{
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",10.951,Timber,0.95,,,,
112422,2026-06-06T23:47:09.245654,gemma-4-26b-a4b-it,"{
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}",6.774,Timber,1.0,,,,
113125,2026-06-06T23:47:26.383174,gemma-4-26b-a4b-it,"{
    ""structure_material"": {
        ""value"": ""Steel"",
        ""confidence"": 0.95
    }
}",17.136,Steel,0.95,,,,
113163,2026-06-06T23:47:35.263888,gemma-4-26b-a4b-it,"{
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}",8.88,Timber,1.0,,,,
113164,2026-06-06T23:47:41.883496,gemma-4-26b-a4b-it,"{
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",6.601,Timber,0.95,,,,
113217,2026-06-06T23:47:52.550933,gemma-4-26b-a4b-it,"{
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}",10.663,Timber,1.0,,,,
113244,2026-06-06T23:48:31.072643,gemma-4-26b-a4b-it,"```json
{
    ""structure_material"": {
        ""value"": ""Aluminum"",
        ""confidence"": 0.85
    }
}
```",38.52,Aluminum,0.85,,,,
113804,2026-06-06T23:48:41.206758,gemma-4-26b-a4b-it,"{
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.98
    }
}",10.128,Timber,0.98,,,,
113952,2026-06-06T23:49:02.299413,gemma-4-26b-a4b-it,"```json
{
    ""structure_material"": {
        ""value"": ""Steel"",
        ""confidence"": 0.9
    }
}
```",21.092,Steel,0.9,,,,
114047,2026-06-06T23:49:09.671892,gemma-4-26b-a4b-it,"{
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}",7.371,Timber,1.0,,,,
114291,2026-06-06T23:49:16.838515,gemma-4-26b-a4b-it,"{
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",7.165,Timber,0.95,,,,
114635,2026-06-06T23:49:26.157783,gemma-4-26b-a4b-it,"{
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}",9.317,Timber,1.0,,,,
114815,2026-06-06T23:49:57.030772,gemma-4-26b-a4b-it,"```json
{
    ""structure_material"": {
        ""value"": ""Steel"",
        ""confidence"": 0.85
    }
}
```",30.871,Steel,0.85,,,,
114923,2026-06-06T23:50:04.353373,gemma-4-26b-a4b-it,"{
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",7.32,Timber,0.95,,,,
114963,2026-06-06T23:50:36.698715,gemma-4-26b-a4b-it,"```json
{
    ""structure_material"": {
        ""value"": ""Steel"",
        ""confidence"": 0.9
    }
}
```",32.344,Steel,0.9,,,,
115806,2026-06-06T23:50:45.108303,gemma-4-26b-a4b-it,"{
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}",8.407,Timber,1.0,,,,
115807,2026-06-06T23:50:53.506253,gemma-4-26b-a4b-it,"{
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",8.397,Timber,0.95,,,,
115809,2026-06-06T23:51:02.251071,gemma-4-26b-a4b-it,"{
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}",8.743,Timber,1.0,,,,
115814,2026-06-06T23:51:10.303361,gemma-4-26b-a4b-it,"{
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",8.051,Timber,0.95,,,,
116847,2026-06-06T23:51:18.659822,gemma-4-26b-a4b-it,"{
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.98
    }
}",8.354,Timber,0.98,,,,
117195,2026-06-06T23:51:31.702392,gemma-4-26b-a4b-it,"```json
{
    ""structure_material"": {
        ""value"": ""Aluminum"",
        ""confidence"": 0.9
    }
}
```",13.041,Aluminum,0.9,,,,
117196,2026-06-06T23:51:45.223705,gemma-4-26b-a4b-it,"{
    ""structure_material"": {
        ""value"": ""Aluminum"",
        ""confidence"": 0.95
    }
}",13.518,Aluminum,0.95,,,,
117197,2026-06-06T23:52:01.092623,gemma-4-26b-a4b-it,"{
    ""structure_material"": {
        ""value"": ""Aluminum"",
        ""confidence"": 0.85
    }
}",15.857,Aluminum,0.85,,,,
117211,2026-06-06T23:52:26.494848,gemma-4-26b-a4b-it,"```json
{
    ""structure_material"": {
        ""value"": ""Aluminum"",
        ""confidence"": 0.7
    }
}
```",25.4,Aluminum,0.7,,,,
117216,2026-06-06T23:52:41.287753,gemma-4-26b-a4b-it,"{
    ""structure_material"": {
        ""value"": ""Aluminum"",
        ""confidence"": 0.85
    }
}",14.785,Aluminum,0.85,,,,
117220,2026-06-06T23:52:52.500410,gemma-4-26b-a4b-it,"{
    ""structure_material"": {
        ""value"": ""Aluminum"",
        ""confidence"": 0.9
    }
}",11.206,Aluminum,0.9,,,,
117221,2026-06-06T23:53:05.916703,gemma-4-26b-a4b-it,"{
    ""structure_material"": {
        ""value"": ""Aluminum"",
        ""confidence"": 0.85
    }
}",13.411,Aluminum,0.85,,,,
117304,2026-06-06T23:53:43.190913,gemma-4-26b-a4b-it,"```json
{
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.9
    }
}
```",37.272,Timber,0.9,,,,
117365,2026-06-06T23:53:54.108834,gemma-4-26b-a4b-it,"{
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}",10.915,Timber,1.0,,,,
118143,2026-06-06T23:54:02.237915,gemma-4-26b-a4b-it,"```json
{
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}
```",8.127,Timber,0.95,,,,
118246,2026-06-06T23:54:15.547871,gemma-4-26b-a4b-it,"```json
{
    ""structure_material"": {
        ""value"": ""Steel"",
        ""confidence"": 0.95
    }
}
```",13.308,Steel,0.95,,,,
118757,2026-06-06T23:54:22.263628,gemma-4-26b-a4b-it,"{
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}",6.714,Timber,1.0,,,,
118797,2026-06-06T23:54:29.165302,gemma-4-26b-a4b-it,"{
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",6.9,Timber,0.95,,,,
119099,2026-06-06T23:55:07.965611,gemma-4-26b-a4b-it,"```json
{
    ""structure_material"": {
        ""value"": ""Steel"",
        ""confidence"": 0.9
    }
}
```",38.798,Steel,0.9,,,,
119811,2026-06-06T23:55:16.415527,gemma-4-26b-a4b-it,"{
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",8.405,Timber,0.95,,,,
119851,2026-06-06T23:55:23.674752,gemma-4-26b-a4b-it,"{
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.98
    }
}",7.053,Timber,0.98,,,,
119977,2026-06-06T23:55:32.377968,gemma-4-26b-a4b-it,"{
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}",8.698,Timber,1.0,,,,
120706,2026-06-06T23:55:58.679989,gemma-4-26b-a4b-it,"```json
{
    ""structure_material"": {
        ""value"": ""Steel"",
        ""confidence"": 0.9
    }
}
```",26.29,Steel,0.9,,,,
121497,2026-06-06T23:56:06.595505,gemma-4-26b-a4b-it,"{
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.98
    }
}",7.909,Timber,0.98,,,,
121755,2026-06-06T23:56:12.738494,gemma-4-26b-a4b-it,"```json
{
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}
```",6.141,Timber,1.0,,,,
121993,2026-06-06T23:56:20.732083,gemma-4-26b-a4b-it,"{
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}",7.992,Timber,1.0,,,,
122244,2026-06-06T23:56:27.942829,gemma-4-26b-a4b-it,"{
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}",7.205,Timber,1.0,,,,
122263,2026-06-06T23:56:35.324259,gemma-4-26b-a4b-it,"{
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",7.378,Timber,0.95,,,,
122441,2026-06-06T23:56:52.445313,gemma-4-26b-a4b-it,"{
    ""structure_material"": {
        ""value"": ""Steel"",
        ""confidence"": 0.9
    }
}",17.119,Steel,0.9,,,,
122444,2026-06-06T23:57:50.729592,gemma-4-26b-a4b-it,"```json
{
    ""structure_material"": {
        ""value"": ""Steel"",
        ""confidence"": 0.85
    }
}
```",58.261,Steel,0.85,,,,
122445,2026-06-06T23:58:20.004849,gemma-4-26b-a4b-it,"```json
{
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.9
    }
}
```",29.247,Timber,0.9,,,,
122981,2026-06-06T23:58:28.280664,gemma-4-26b-a4b-it,"{
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}",8.271,Timber,1.0,,,,
122999,2026-06-06T23:58:37.285270,gemma-4-26b-a4b-it,"{
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.9
    }
}",9.002,Timber,0.9,,,,
123161,2026-06-06T23:59:20.510593,gemma-4-26b-a4b-it,"```json
{
    ""structure_material"": {
        ""value"": ""Steel"",
        ""confidence"": 0.9
    }
}
```",43.222,Steel,0.9,,,,
123219,2026-06-06T23:59:42.140232,gemma-4-26b-a4b-it,"```json
{
    ""structure_material"": {
        ""value"": ""Steel"",
        ""confidence"": 0.85
    }
}
```",21.623,Steel,0.85,,,,
123309,2026-06-07T00:00:33.224450,gemma-4-26b-a4b-it,"```json
{
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.7
    }
}
```",51.076,Timber,0.7,,,,
123352,2026-06-07T00:00:45.812849,gemma-4-26b-a4b-it,"{
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}",12.582,Timber,1.0,,,,
123310,2026-06-07T00:01:07.716669,gemma-4-26b-a4b-it,"```json
{
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.8
    }
}
```",21.903,Timber,0.8,,,,
123354,2026-06-07T00:01:51.553268,gemma-4-26b-a4b-it,"```json
{
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.4
    }
}
```",43.831,Timber,0.4,,,,
123585,2026-06-07T00:02:02.256986,gemma-4-26b-a4b-it,"```json
{
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}
```",10.698,Timber,1.0,,,,
126334,2026-06-07T00:02:16.593490,gemma-4-26b-a4b-it,"{
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}",14.335,Timber,1.0,,,,
126340,2026-06-07T00:02:54.370222,gemma-4-26b-a4b-it,"```json
{
    ""structure_material"": {
        ""value"": ""Aluminum"",
        ""confidence"": 0.85
    }
}
```",37.763,Aluminum,0.85,,,,
126683,2026-06-07T00:03:03.532681,gemma-4-26b-a4b-it,"```json
{
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}
```",9.156,Timber,0.95,,,,
126721,2026-06-07T00:03:22.671063,gemma-4-26b-a4b-it,"{
    ""structure_material"": {
        ""value"": ""Steel"",
        ""confidence"": 0.95
    }
}",19.136,Steel,0.95,,,,
126709,2026-06-07T00:03:30.830438,gemma-4-26b-a4b-it,"{
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.98
    }
}",8.157,Timber,0.98,,,,
126779,2026-06-07T00:03:49.462074,gemma-4-26b-a4b-it,"```json
{
    ""structure_material"": {
        ""value"": ""Aluminum"",
        ""confidence"": 0.9
    }
}
```",18.63,Aluminum,0.9,,,,
126799,2026-06-07T00:04:02.750783,gemma-4-26b-a4b-it,"{
    ""structure_material"": {
        ""value"": ""Aluminum"",
        ""confidence"": 0.9
    }
}",13.276,Aluminum,0.9,,,,
126915,2026-06-07T00:04:50.184941,gemma-4-26b-a4b-it,"```json
{
    ""structure_material"": {
        ""value"": ""Aluminum"",
        ""confidence"": 0.7
    }
}
```",47.433,Aluminum,0.7,,,,
127136,2026-06-07T00:05:11.417806,gemma-4-26b-a4b-it,"```json
{
    ""structure_material"": {
        ""value"": ""Aluminum"",
        ""confidence"": 0.9
    }
}
```",21.227,Aluminum,0.9,,,,
127147,2026-06-07T00:05:24.283034,gemma-4-26b-a4b-it,"```json
{
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}
```",12.833,Timber,0.95,,,,
127145,2026-06-07T00:05:38.623500,gemma-4-26b-a4b-it,"{
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.9
    }
}",14.33,Timber,0.9,,,,
127203,2026-06-07T00:05:47.046387,gemma-4-26b-a4b-it,"```json
{
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}
```",8.399,Timber,1.0,,,,
127204,2026-06-07T00:05:54.899397,gemma-4-26b-a4b-it,"{
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}",7.848,Timber,1.0,,,,
127205,2026-06-07T00:06:02.219334,gemma-4-26b-a4b-it,"{
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}",7.319,Timber,1.0,,,,
127388,2026-06-07T00:06:13.227498,gemma-4-26b-a4b-it,"{
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.9
    }
}",11.005,Timber,0.9,,,,
127523,2026-06-07T00:06:19.368556,gemma-4-26b-a4b-it,"{
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}",6.14,Timber,1.0,,,,
128273,2026-06-07T00:07:12.306815,gemma-4-26b-a4b-it,"```json
{
    ""structure_material"": {
        ""value"": ""Aluminum"",
        ""confidence"": 0.8
    }
}
```",52.934,Aluminum,0.8,,,,
129304,2026-06-07T00:07:22.756431,gemma-4-26b-a4b-it,"{
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.9
    }
}",10.419,Timber,0.9,,,,
129739,2026-06-07T00:07:36.889169,gemma-4-26b-a4b-it,"{""structure_material"": {""value"": ""Timber"", ""confidence"": 0.95}}",14.129,Timber,0.95,,,,
