asset_id,timestamp,model,response,latency_s,has_pedestrian_railing_value,has_pedestrian_railing_confidence,parse_error,raw_response,error,traceback
95947,2026-05-27T18:20:02.445199,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""2 railings"",
        ""confidence"": 1.0
    }
}",3.241,2 railings,1.0,,,,
95948,2026-05-27T18:20:05.341207,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""2 railings"",
        ""confidence"": 1.0
    }
}",2.868,2 railings,1.0,,,,
96291,2026-05-27T18:20:08.604008,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",3.252,No railings,1.0,,,,
96292,2026-05-27T18:20:11.986901,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",3.381,No railings,1.0,,,,
96884,2026-05-27T18:20:15.061238,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""1 railing"",
        ""confidence"": 1.0
    }
}",3.069,1 railing,1.0,,,,
97442,2026-05-27T18:20:18.285375,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",3.223,No railings,1.0,,,,
97444,2026-05-27T18:20:21.074445,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",2.779,No railings,1.0,,,,
97446,2026-05-27T18:20:23.975193,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",2.888,No railings,1.0,,,,
97447,2026-05-27T18:20:28.490250,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",4.506,No railings,1.0,,,,
99455,2026-05-27T18:20:31.837019,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",3.34,No railings,1.0,,,,
100347,2026-05-27T18:20:37.775782,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",5.937,No railings,1.0,,,,
100348,2026-05-27T18:20:41.555923,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",3.776,No railings,1.0,,,,
100751,2026-05-27T18:20:44.444601,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",2.886,No railings,1.0,,,,
100752,2026-05-27T18:20:50.190831,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""1 railing"",
        ""confidence"": 1.0
    }
}",5.744,1 railing,1.0,,,,
100826,2026-05-27T18:20:53.888930,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",3.694,No railings,1.0,,,,
100837,2026-05-27T18:20:56.514479,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",2.608,No railings,1.0,,,,
101541,2026-05-27T18:20:59.705556,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""2 railings"",
        ""confidence"": 1.0
    }
}",3.179,2 railings,1.0,,,,
101826,2026-05-27T18:21:02.778250,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""2 railings"",
        ""confidence"": 1.0
    }
}",3.067,2 railings,1.0,,,,
101831,2026-05-27T18:21:05.969345,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 0.95
    }
}",3.187,No railings,0.95,,,,
101890,2026-05-27T18:21:09.600651,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 0.95
    }
}",3.621,No railings,0.95,,,,
101988,2026-05-27T18:21:12.395551,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",2.793,No railings,1.0,,,,
102341,2026-05-27T18:21:16.393194,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",3.919,No railings,1.0,,,,
102344,2026-05-27T18:21:19.607817,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 0.95
    }
}",3.212,No railings,0.95,,,,
102352,2026-05-27T18:21:22.702024,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",3.092,No railings,1.0,,,,
102353,2026-05-27T18:21:25.285300,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",2.578,No railings,1.0,,,,
102354,2026-05-27T18:21:28.535123,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",3.24,No railings,1.0,,,,
102355,2026-05-27T18:21:31.576666,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",3.041,No railings,1.0,,,,
102359,2026-05-27T18:21:34.724189,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",3.142,No railings,1.0,,,,
102370,2026-05-27T18:21:38.032117,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",3.304,No railings,1.0,,,,
102471,2026-05-27T18:21:41.277407,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",3.243,No railings,1.0,,,,
102849,2026-05-27T18:21:45.272198,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",3.992,No railings,1.0,,,,
102851,2026-05-27T18:21:59.005502,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",13.733,No railings,1.0,,,,
103253,2026-05-27T18:22:15.690381,gemini-3-flash-preview,"```json
{
    ""has_pedestrian_railing"": {
        ""value"": ""1 railing"",
        ""confidence"": 0.8
    }
}
```",16.674,1 railing,0.8,,,,
103256,2026-05-27T18:22:18.504316,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""2 railings"",
        ""confidence"": 1.0
    }
}",2.807,2 railings,1.0,,,,
104066,2026-05-27T18:22:21.416765,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",2.904,No railings,1.0,,,,
104086,2026-05-27T18:22:24.393570,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",2.97,No railings,1.0,,,,
104159,2026-05-27T18:22:26.676718,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""1 railing"",
        ""confidence"": 1.0
    }
}",2.274,1 railing,1.0,,,,
104170,2026-05-27T18:22:29.485494,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""1 railing"",
        ""confidence"": 1.0
    }
}",2.808,1 railing,1.0,,,,
105042,2026-05-27T18:22:32.684282,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",3.196,No railings,1.0,,,,
105438,2026-05-27T18:22:35.811712,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",3.124,No railings,1.0,,,,
105440,2026-05-27T18:22:39.536671,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",3.724,No railings,1.0,,,,
105442,2026-05-27T18:22:42.927515,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",3.374,No railings,1.0,,,,
105443,2026-05-27T18:22:46.096559,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",3.154,No railings,1.0,,,,
105444,2026-05-27T18:22:49.285235,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",3.187,No railings,1.0,,,,
105449,2026-05-27T18:22:51.522502,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",2.222,No railings,1.0,,,,
106027,2026-05-27T18:22:54.492281,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",2.968,No railings,1.0,,,,
106030,2026-05-27T18:22:57.257310,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",2.761,No railings,1.0,,,,
106045,2026-05-27T18:23:00.379382,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",3.12,No railings,1.0,,,,
106273,2026-05-27T18:23:03.709305,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",3.316,No railings,1.0,,,,
106350,2026-05-27T18:23:06.864261,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",3.152,No railings,1.0,,,,
106920,2026-05-27T18:23:09.652098,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",2.785,No railings,1.0,,,,
106925,2026-05-27T18:23:12.659456,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",2.998,No railings,1.0,,,,
107041,2026-05-27T18:23:17.030520,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",4.356,No railings,1.0,,,,
107058,2026-05-27T18:23:22.734905,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""1 railing"",
        ""confidence"": 0.9
    }
}",5.696,1 railing,0.9,,,,
107068,2026-05-27T18:23:25.167192,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",2.428,No railings,1.0,,,,
107108,2026-05-27T18:23:27.768221,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",2.6,No railings,1.0,,,,
107109,2026-05-27T18:23:30.591302,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",2.822,No railings,1.0,,,,
107114,2026-05-27T18:23:33.507491,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",2.913,No railings,1.0,,,,
107115,2026-05-27T18:23:35.862331,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",2.353,No railings,1.0,,,,
107117,2026-05-27T18:23:39.037132,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",3.173,No railings,1.0,,,,
107118,2026-05-27T18:23:41.801132,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",2.762,No railings,1.0,,,,
107122,2026-05-27T18:23:44.817658,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",2.986,No railings,1.0,,,,
107473,2026-05-27T18:23:47.954231,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",3.134,No railings,1.0,,,,
107885,2026-05-27T18:23:51.735279,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""2 railings"",
        ""confidence"": 1.0
    }
}",3.774,2 railings,1.0,,,,
107969,2026-05-27T18:23:54.770670,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""2 railings"",
        ""confidence"": 1.0
    }
}",3.033,2 railings,1.0,,,,
107973,2026-05-27T18:23:58.917085,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""2 railings"",
        ""confidence"": 1.0
    }
}",4.138,2 railings,1.0,,,,
108019,2026-05-27T18:24:04.410490,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",5.49,No railings,1.0,,,,
108037,2026-05-27T18:24:09.150681,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""2 railings"",
        ""confidence"": 1.0
    }
}",4.761,2 railings,1.0,,,,
108040,2026-05-27T18:24:12.447304,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",3.169,No railings,1.0,,,,
108107,2026-05-27T18:24:15.967946,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",3.517,No railings,1.0,,,,
108380,2026-05-27T18:24:19.178654,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",3.208,No railings,1.0,,,,
108725,2026-05-27T18:24:22.771137,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 0.95
    }
}",3.589,No railings,0.95,,,,
108731,2026-05-27T18:24:25.333090,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",2.558,No railings,1.0,,,,
109160,2026-05-27T18:24:28.168755,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",2.834,No railings,1.0,,,,
109560,2026-05-27T18:24:30.669661,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",2.493,No railings,1.0,,,,
109619,2026-05-27T18:24:34.298466,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",3.625,No railings,1.0,,,,
109658,2026-05-27T18:24:38.127471,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""2 railings"",
        ""confidence"": 1.0
    }
}",3.826,2 railings,1.0,,,,
110121,2026-05-27T18:24:41.896358,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""2 railings"",
        ""confidence"": 1.0
    }
}",3.765,2 railings,1.0,,,,
110131,2026-05-27T18:24:45.089570,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",3.191,No railings,1.0,,,,
110139,2026-05-27T18:24:47.870435,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",2.776,No railings,1.0,,,,
110156,2026-05-27T18:24:51.051897,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",3.176,No railings,1.0,,,,
110299,2026-05-27T18:24:54.608026,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",3.534,No railings,1.0,,,,
110356,2026-05-27T18:24:57.899407,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",3.287,No railings,1.0,,,,
110775,2026-05-27T18:25:01.043508,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",3.141,No railings,1.0,,,,
110788,2026-05-27T18:25:03.734525,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",2.68,No railings,1.0,,,,
110870,2026-05-27T18:25:07.836697,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""2 railings"",
        ""confidence"": 1.0
    }
}",4.096,2 railings,1.0,,,,
110996,2026-05-27T18:25:10.734197,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",2.885,No railings,1.0,,,,
110997,2026-05-27T18:25:14.801737,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",4.066,No railings,1.0,,,,
111426,2026-05-27T18:25:18.477238,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""2 railings"",
        ""confidence"": 1.0
    }
}",3.673,2 railings,1.0,,,,
111439,2026-05-27T18:25:21.231886,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""2 railings"",
        ""confidence"": 1.0
    }
}",2.75,2 railings,1.0,,,,
111447,2026-05-27T18:25:25.092797,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""2 railings"",
        ""confidence"": 1.0
    }
}",3.86,2 railings,1.0,,,,
111452,2026-05-27T18:25:28.099617,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""2 railings"",
        ""confidence"": 1.0
    }
}",3.0,2 railings,1.0,,,,
111914,2026-05-27T18:25:30.655780,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""1 railing"",
        ""confidence"": 1.0
    }
}",2.55,1 railing,1.0,,,,
112071,2026-05-27T18:25:33.561589,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",2.899,No railings,1.0,,,,
112087,2026-05-27T18:25:36.094195,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",2.527,No railings,1.0,,,,
112129,2026-05-27T18:25:39.092094,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",2.995,No railings,1.0,,,,
112141,2026-05-27T18:25:41.929701,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",2.834,No railings,1.0,,,,
112145,2026-05-27T18:25:45.614526,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",3.677,No railings,1.0,,,,
112154,2026-05-27T18:25:49.290408,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",3.666,No railings,1.0,,,,
112165,2026-05-27T18:25:52.682281,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",3.39,No railings,1.0,,,,
112236,2026-05-27T18:25:55.867470,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",3.182,No railings,1.0,,,,
112248,2026-05-27T18:25:58.603264,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",2.717,No railings,1.0,,,,
112262,2026-05-27T18:26:01.684040,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",3.077,No railings,1.0,,,,
112276,2026-05-27T18:26:03.940832,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",2.251,No railings,1.0,,,,
112301,2026-05-27T18:26:07.163143,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",3.217,No railings,1.0,,,,
112338,2026-05-27T18:26:09.664749,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",2.496,No railings,1.0,,,,
112340,2026-05-27T18:26:12.912384,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",3.247,No railings,1.0,,,,
112348,2026-05-27T18:26:16.374832,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",3.45,No railings,1.0,,,,
112386,2026-05-27T18:26:19.741509,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",3.34,No railings,1.0,,,,
112406,2026-05-27T18:26:22.168150,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",2.424,No railings,1.0,,,,
112411,2026-05-27T18:26:25.188905,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",3.02,No railings,1.0,,,,
112422,2026-05-27T18:26:28.121526,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",2.93,No railings,1.0,,,,
112524,2026-05-27T18:26:31.480505,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",3.355,No railings,1.0,,,,
112526,2026-05-27T18:26:33.989198,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",2.503,No railings,1.0,,,,
113217,2026-05-27T18:26:37.240170,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",3.233,No railings,1.0,,,,
113731,2026-05-27T18:26:40.599178,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",3.333,No railings,1.0,,,,
113733,2026-05-27T18:26:43.260390,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",2.658,No railings,1.0,,,,
113804,2026-05-27T18:26:46.228081,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",2.965,No railings,1.0,,,,
113958,2026-05-27T18:26:48.601414,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",2.369,No railings,1.0,,,,
114291,2026-05-27T18:26:51.455214,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",2.852,No railings,1.0,,,,
114635,2026-05-27T18:26:55.136733,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",3.675,No railings,1.0,,,,
114923,2026-05-27T18:26:57.810367,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",2.66,No railings,1.0,,,,
114963,2026-05-27T18:27:01.814099,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""2 railings"",
        ""confidence"": 1.0
    }
}",3.996,2 railings,1.0,,,,
115806,2026-05-27T18:27:10.882228,gemini-3-flash-preview,"```json
{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 0.95
    }
}
```",9.062,No railings,0.95,,,,
115807,2026-05-27T18:27:13.624845,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",2.741,No railings,1.0,,,,
115809,2026-05-27T18:27:17.272342,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",3.641,No railings,1.0,,,,
115814,2026-05-27T18:27:20.428669,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",3.151,No railings,1.0,,,,
118143,2026-05-27T18:27:22.892676,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",2.462,No railings,1.0,,,,
118246,2026-05-27T18:27:33.444677,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""1 railing"",
        ""confidence"": 0.95
    }
}",10.549,1 railing,0.95,,,,
118757,2026-05-27T18:27:36.833047,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",3.387,No railings,1.0,,,,
118797,2026-05-27T18:27:39.680812,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",2.842,No railings,1.0,,,,
119811,2026-05-27T18:27:43.371797,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",3.69,No railings,1.0,,,,
119851,2026-05-27T18:27:45.618001,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",2.243,No railings,1.0,,,,
120548,2026-05-27T18:27:48.543810,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",2.924,No railings,1.0,,,,
121354,2026-05-27T18:27:51.379079,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""2 railings"",
        ""confidence"": 1.0
    }
}",2.834,2 railings,1.0,,,,
121497,2026-05-27T18:27:54.172242,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",2.791,No railings,1.0,,,,
121755,2026-05-27T18:27:57.090177,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",2.914,No railings,1.0,,,,
121990,2026-05-27T18:27:59.704023,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""2 railings"",
        ""confidence"": 1.0
    }
}",2.612,2 railings,1.0,,,,
121993,2026-05-27T18:28:02.298971,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",2.59,No railings,1.0,,,,
122263,2026-05-27T18:28:04.797037,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",2.492,No railings,1.0,,,,
