asset_id,timestamp,model,response,fall_height_bin_value,fall_height_bin_confidence,material_frame_tank_body_value,material_frame_tank_body_confidence,parse_error,has_pedestrian_railing_value,has_pedestrian_railing_confidence,steps_bin_value,steps_bin_confidence,structure_position_value,structure_position_confidence
85958,2026-05-27T11:48:02.881918,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Concrete"",
        ""confidence"": 1.0
    }
}",,,Concrete,1.0,,,,,,,
85964,2026-05-27T11:48:11.564263,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Concrete"",
        ""confidence"": 1.0
    }
}",,,Concrete,1.0,,,,,,,
86044,2026-05-27T11:48:20.778224,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
86053,2026-05-27T11:48:34.909150,gemini-3-flash-preview,"```json
{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}
```",,,Timber/Wood,0.95,,,,,,,
86062,2026-05-27T11:48:44.136369,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
86091,2026-05-27T11:48:53.035141,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
86094,2026-05-27T11:49:03.176484,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
86102,2026-05-27T11:49:12.900358,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
86159,2026-05-27T11:49:21.817500,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
86174,2026-05-27T11:49:32.157009,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
86209,2026-05-27T11:49:40.958918,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
86246,2026-05-27T11:49:50.511583,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
86259,2026-05-27T11:50:00.037945,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
86617,2026-05-27T11:50:08.910492,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Concrete"",
        ""confidence"": 1.0
    }
}",,,Concrete,1.0,,,,,,,
86620,2026-05-27T11:50:17.665842,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Concrete"",
        ""confidence"": 1.0
    }
}",,,Concrete,1.0,,,,,,,
86623,2026-05-27T11:50:27.757654,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Concrete"",
        ""confidence"": 1.0
    }
}",,,Concrete,1.0,,,,,,,
87005,2026-05-27T11:50:36.107962,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Rock/Stone"",
        ""confidence"": 0.95
    }
}",,,Rock/Stone,0.95,,,,,,,
87019,2026-05-27T11:50:45.251928,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Concrete"",
        ""confidence"": 1.0
    }
}",,,Concrete,1.0,,,,,,,
87713,2026-05-27T11:50:54.072103,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
87717,2026-05-27T11:51:02.882119,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Rock/Stone"",
        ""confidence"": 1.0
    }
}",,,Rock/Stone,1.0,,,,,,,
88086,2026-05-27T11:51:13.439004,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Concrete"",
        ""confidence"": 0.95
    }
}",,,Concrete,0.95,,,,,,,
88087,2026-05-27T11:51:24.699294,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Concrete"",
        ""confidence"": 0.95
    }
}",,,Concrete,0.95,,,,,,,
88091,2026-05-27T11:51:35.963967,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
88110,2026-05-27T11:51:44.169786,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
88111,2026-05-27T11:51:49.188330,gemini-3-flash-preview,,,,,,True,,,,,,
88120,2026-05-27T11:51:49.190499,gemini-3-flash-preview,,,,,,True,,,,,,
88138,2026-05-27T11:51:53.577794,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
88123,2026-05-27T11:51:58.597122,gemini-3-flash-preview,,,,,,True,,,,,,
88137,2026-05-27T11:51:58.598642,gemini-3-flash-preview,,,,,,True,,,,,,
88149,2026-05-27T11:51:58.600144,gemini-3-flash-preview,,,,,,True,,,,,,
88161,2026-05-27T11:51:58.601697,gemini-3-flash-preview,,,,,,True,,,,,,
88162,2026-05-27T11:51:58.603111,gemini-3-flash-preview,,,,,,True,,,,,,
88165,2026-05-27T11:51:58.604687,gemini-3-flash-preview,,,,,,True,,,,,,
88172,2026-05-27T11:51:58.605917,gemini-3-flash-preview,,,,,,True,,,,,,
88198,2026-05-27T11:52:02.315420,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
88176,2026-05-27T11:52:07.325961,gemini-3-flash-preview,,,,,,True,,,,,,
88177,2026-05-27T11:52:07.331285,gemini-3-flash-preview,,,,,,True,,,,,,
88178,2026-05-27T11:52:07.332815,gemini-3-flash-preview,,,,,,True,,,,,,
88207,2026-05-27T11:52:07.334309,gemini-3-flash-preview,,,,,,True,,,,,,
88205,2026-05-27T11:52:07.335365,gemini-3-flash-preview,,,,,,True,,,,,,
88271,2026-05-27T11:52:13.033942,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
88507,2026-05-27T11:52:22.529068,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
89201,2026-05-27T11:52:32.483576,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Concrete"",
        ""confidence"": 0.95
    }
}",,,Concrete,0.95,,,,,,,
89202,2026-05-27T11:52:41.696943,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Concrete"",
        ""confidence"": 0.95
    }
}",,,Concrete,0.95,,,,,,,
88210,2026-05-27T11:52:46.709319,gemini-3-flash-preview,,,,,,True,,,,,,
89546,2026-05-27T11:52:49.993458,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Concrete"",
        ""confidence"": 0.95
    }
}",,,Concrete,0.95,,,,,,,
89549,2026-05-27T11:52:59.129652,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Concrete"",
        ""confidence"": 0.95
    }
}",,,Concrete,0.95,,,,,,,
89561,2026-05-27T11:53:07.919620,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Concrete"",
        ""confidence"": 0.95
    }
}",,,Concrete,0.95,,,,,,,
89567,2026-05-27T11:53:17.751426,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Concrete"",
        ""confidence"": 0.95
    }
}",,,Concrete,0.95,,,,,,,
89639,2026-05-27T11:53:25.821360,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Rock/Stone"",
        ""confidence"": 1.0
    }
}",,,Rock/Stone,1.0,,,,,,,
88398,2026-05-27T11:53:30.835463,gemini-3-flash-preview,,,,,,True,,,,,,
89332,2026-05-27T11:53:30.837152,gemini-3-flash-preview,,,,,,True,,,,,,
89718,2026-05-27T11:53:38.895143,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
89730,2026-05-27T11:53:53.902295,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
89732,2026-05-27T11:54:05.797503,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
89733,2026-05-27T11:54:17.352837,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
91224,2026-05-27T11:54:26.659192,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Rock/Stone"",
        ""confidence"": 1.0
    }
}",,,Rock/Stone,1.0,,,,,,,
91434,2026-05-27T11:54:35.770022,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
92005,2026-05-27T11:54:44.782789,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
92007,2026-05-27T11:54:54.944934,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
92015,2026-05-27T11:55:03.727390,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
92032,2026-05-27T11:55:14.998156,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
92059,2026-05-27T11:55:23.286662,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
92076,2026-05-27T11:55:32.298966,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.9
    }
}",,,Timber/Wood,0.9,,,,,,,
92084,2026-05-27T11:55:40.893294,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
92085,2026-05-27T11:55:50.375194,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
92431,2026-05-27T11:56:00.867452,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
92432,2026-05-27T11:56:14.567114,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
92433,2026-05-27T11:56:30.942491,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
92434,2026-05-27T11:56:42.144544,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
92436,2026-05-27T11:56:56.375396,gemini-3-flash-preview,"```json
{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}

```",,,Timber/Wood,0.95,,,,,,,
92806,2026-05-27T11:57:05.993100,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Rock/Stone"",
        ""confidence"": 0.95
    }
}",,,Rock/Stone,0.95,,,,,,,
92807,2026-05-27T11:57:25.444965,gemini-3-flash-preview,"```json
{
    ""material_frame_tank_body"": {
        ""value"": ""Rock/Stone"",
        ""confidence"": 0.9
    }
}
```",,,Rock/Stone,0.9,,,,,,,
92939,2026-05-27T11:57:35.516555,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
93352,2026-05-27T11:57:44.549076,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Rock/Stone"",
        ""confidence"": 0.95
    }
}",,,Rock/Stone,0.95,,,,,,,
93359,2026-05-27T11:58:11.299607,gemini-3-flash-preview,"```json
{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}
```",,,Timber/Wood,0.95,,,,,,,
94135,2026-05-27T11:58:19.728878,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Concrete"",
        ""confidence"": 0.95
    }
}",,,Concrete,0.95,,,,,,,
94137,2026-05-27T11:58:38.170601,gemini-3-flash-preview,"```json
{
    ""material_frame_tank_body"": {
        ""value"": ""Concrete"",
        ""confidence"": 0.85
    }
}
```",,,Concrete,0.85,,,,,,,
94176,2026-05-27T11:58:46.412840,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
94301,2026-05-27T11:58:55.574962,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
94302,2026-05-27T11:59:05.383462,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
94307,2026-05-27T11:59:13.996958,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
94308,2026-05-27T11:59:27.925945,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
94318,2026-05-27T11:59:37.146649,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
94328,2026-05-27T11:59:47.071392,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
94330,2026-05-27T11:59:58.341366,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
94333,2026-05-27T12:00:07.450570,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
94334,2026-05-27T12:00:17.597258,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
94339,2026-05-27T12:00:27.934053,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
94341,2026-05-27T12:00:38.787081,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
94343,2026-05-27T12:00:49.545835,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
94369,2026-05-27T12:00:59.789150,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
94398,2026-05-27T12:01:09.471513,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
94401,2026-05-27T12:01:21.389671,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.9
    }
}",,,Timber/Wood,0.9,,,,,,,
94402,2026-05-27T12:01:31.418831,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.9
    }
}",,,Timber/Wood,0.9,,,,,,,
94404,2026-05-27T12:01:42.174355,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
94417,2026-05-27T12:01:51.804941,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
94419,2026-05-27T12:02:02.764004,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
96803,2026-05-27T12:02:13.401038,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
97124,2026-05-27T12:02:22.536115,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
98299,2026-05-27T12:02:31.164747,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Concrete"",
        ""confidence"": 1.0
    }
}",,,Concrete,1.0,,,,,,,
98951,2026-05-27T12:02:41.059960,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
100301,2026-05-27T12:02:49.468119,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Concrete"",
        ""confidence"": 0.95
    }
}",,,Concrete,0.95,,,,,,,
100302,2026-05-27T12:02:58.330763,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Concrete"",
        ""confidence"": 0.95
    }
}",,,Concrete,0.95,,,,,,,
101016,2026-05-27T12:03:06.977634,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Rock/Stone"",
        ""confidence"": 0.95
    }
}",,,Rock/Stone,0.95,,,,,,,
101027,2026-05-27T12:03:15.274054,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Rock/Stone"",
        ""confidence"": 1.0
    }
}",,,Rock/Stone,1.0,,,,,,,
101031,2026-05-27T12:03:24.751748,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Rock/Stone"",
        ""confidence"": 0.95
    }
}",,,Rock/Stone,0.95,,,,,,,
101066,2026-05-27T12:03:33.091362,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Rock/Stone"",
        ""confidence"": 0.95
    }
}",,,Rock/Stone,0.95,,,,,,,
101380,2026-05-27T12:03:42.821677,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
101396,2026-05-27T12:03:51.528032,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
101449,2026-05-27T12:04:00.340549,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Rock/Stone"",
        ""confidence"": 0.9
    }
}",,,Rock/Stone,0.9,,,,,,,
101607,2026-05-27T12:04:09.752744,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
101624,2026-05-27T12:04:18.050618,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
101697,2026-05-27T12:04:26.551822,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
101714,2026-05-27T12:04:35.776527,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Rock/Stone"",
        ""confidence"": 1.0
    }
}",,,Rock/Stone,1.0,,,,,,,
101720,2026-05-27T12:05:01.017720,gemini-3-flash-preview,"```json
{
    ""material_frame_tank_body"": {
        ""value"": ""Rock/Stone"",
        ""confidence"": 0.9
    }
}
```",,,Rock/Stone,0.9,,,,,,,
101744,2026-05-27T12:05:09.043671,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
102425,2026-05-27T12:05:17.651783,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
102439,2026-05-27T12:05:26.801592,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
102759,2026-05-27T12:05:35.053292,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Rock/Stone"",
        ""confidence"": 1.0
    }
}",,,Rock/Stone,1.0,,,,,,,
102839,2026-05-27T12:05:44.590262,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
102843,2026-05-27T12:05:53.917876,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
103909,2026-05-27T12:06:03.320959,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
103932,2026-05-27T12:06:13.042329,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
104721,2026-05-27T12:06:22.445807,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
104861,2026-05-27T12:06:38.409547,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Concrete"",
        ""confidence"": 0.9
    }
}",,,Concrete,0.9,,,,,,,
104870,2026-05-27T12:06:48.482119,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
105082,2026-05-27T12:06:57.800573,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
105083,2026-05-27T12:07:06.635750,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
105458,2026-05-27T12:07:15.616717,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
105614,2026-05-27T12:07:25.545965,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
105616,2026-05-27T12:07:38.453241,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
105617,2026-05-27T12:07:47.355861,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
105619,2026-05-27T12:07:56.474277,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
105817,2026-05-27T12:08:04.463981,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
105824,2026-05-27T12:08:13.167696,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
105840,2026-05-27T12:08:23.109973,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
105855,2026-05-27T12:08:33.333629,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
106011,2026-05-27T12:08:44.408281,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
106065,2026-05-27T12:08:52.899631,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Concrete"",
        ""confidence"": 0.95
    }
}",,,Concrete,0.95,,,,,,,
