asset_id,timestamp,model,response,latency_s,has_edge_guard_value,has_edge_guard_confidence,parse_error,raw_response,error,traceback
86225,2026-06-08T06:02:31.216853,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",4.195,No,1.0,,,,
86231,2026-06-08T06:02:35.415385,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",4.198,No,1.0,,,,
86229,2026-06-08T06:02:39.211523,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",3.795,No,1.0,,,,
86232,2026-06-08T06:02:44.636699,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",5.424,No,1.0,,,,
86236,2026-06-08T06:02:47.908258,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",3.27,No,1.0,,,,
86253,2026-06-08T06:02:51.694922,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",3.786,No,1.0,,,,
86256,2026-06-08T06:02:55.717142,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",4.021,No,1.0,,,,
86355,2026-06-08T06:03:05.210197,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",9.491,No,1.0,,,,
86358,2026-06-08T06:03:57.232488,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""Yes"",
        ""confidence"": 1.0
    }
}",52.02,Yes,1.0,,,,
86877,2026-06-08T06:04:01.114732,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",3.876,No,1.0,,,,
86878,2026-06-08T06:04:03.882907,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",2.76,No,1.0,,,,
86886,2026-06-08T06:04:07.977130,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    }
}",4.093,No,0.95,,,,
86884,2026-06-08T06:04:11.769411,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",3.791,No,1.0,,,,
86896,2026-06-08T06:04:15.047017,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",3.275,No,1.0,,,,
86889,2026-06-08T06:04:19.249540,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",4.201,No,1.0,,,,
86895,2026-06-08T06:04:23.035345,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",3.784,No,1.0,,,,
86898,2026-06-08T06:04:52.538449,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",29.502,No,1.0,,,,
86899,2026-06-08T06:04:59.795391,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",7.252,No,1.0,,,,
86901,2026-06-08T06:05:03.383322,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",3.586,No,1.0,,,,
86900,2026-06-08T06:05:51.410886,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",48.026,No,1.0,,,,
86915,2026-06-08T06:06:09.937975,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",18.519,No,1.0,,,,
86910,2026-06-08T06:06:18.448251,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",8.509,No,1.0,,,,
86917,2026-06-08T06:06:27.654242,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",9.2,No,1.0,,,,
86921,2026-06-08T06:06:35.438476,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",7.783,No,1.0,,,,
86925,2026-06-08T06:06:39.225353,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",3.785,No,1.0,,,,
86926,2026-06-08T06:07:10.253329,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",31.027,No,1.0,,,,
87500,2026-06-08T06:07:52.959722,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",42.702,No,1.0,,,,
87530,2026-06-08T06:07:59.100900,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",6.138,No,1.0,,,,
87561,2026-06-08T06:08:01.859386,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    }
}",2.757,No,0.95,,,,
87575,2026-06-08T06:08:11.486362,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",9.626,No,1.0,,,,
87554,2026-06-08T06:08:15.276198,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",3.774,No,1.0,,,,
87583,2026-06-08T06:08:39.043200,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",23.764,No,1.0,,,,
87845,2026-06-08T06:08:55.224993,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",16.176,No,1.0,,,,
87992,2026-06-08T06:09:00.031175,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",4.8,No,1.0,,,,
88094,2026-06-08T06:09:20.813758,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    }
}",20.781,No,0.95,,,,
88099,2026-06-08T06:09:24.099433,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",3.276,No,1.0,,,,
88100,2026-06-08T06:09:31.561920,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",7.462,No,1.0,,,,
85318,2026-06-08T06:09:31.563989,gemini-3-flash-preview,,0.001,,,True,,,
88102,2026-06-08T06:09:31.564993,gemini-3-flash-preview,,0.001,,,True,,,
88169,2026-06-08T06:09:31.565744,gemini-3-flash-preview,,0.0,,,True,,,
88273,2026-06-08T06:09:40.061249,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",8.495,No,1.0,,,,
88674,2026-06-08T06:10:11.507830,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",31.445,No,1.0,,,,
89410,2026-06-08T06:10:14.673918,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    }
}",3.162,No,0.95,,,,
89446,2026-06-08T06:10:24.503625,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",9.828,No,1.0,,,,
89577,2026-06-08T06:10:59.229361,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",34.724,No,1.0,,,,
89579,2026-06-08T06:11:10.994266,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    }
}",11.759,No,0.95,,,,
89582,2026-06-08T06:11:15.908985,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",4.913,No,1.0,,,,
89588,2026-06-08T06:11:57.489864,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",41.579,No,1.0,,,,
89591,2026-06-08T06:11:59.943021,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",2.445,No,1.0,,,,
89593,2026-06-08T06:12:36.507228,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",36.562,No,1.0,,,,
89595,2026-06-08T06:12:39.878999,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",3.346,No,1.0,,,,
89600,2026-06-08T06:12:42.950713,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    }
}",3.07,No,0.95,,,,
89601,2026-06-08T06:12:45.919170,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",2.967,No,1.0,,,,
89705,2026-06-08T06:12:51.148039,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",5.227,No,1.0,,,,
89710,2026-06-08T06:12:58.218848,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",7.069,No,1.0,,,,
89712,2026-06-08T06:13:03.539162,gemini-3-flash-preview,,5.318,,,True,,,
89713,2026-06-08T06:13:08.966449,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",5.417,No,1.0,,,,
89715,2026-06-08T06:13:19.728211,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",10.76,No,1.0,,,,
89728,2026-06-08T06:13:23.707616,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""Yes"",
        ""confidence"": 0.95
    }
}",3.974,Yes,0.95,,,,
90319,2026-06-08T06:13:28.004622,gemini-3-flash-preview,,4.295,,,True,,,
90328,2026-06-08T06:13:31.385021,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",3.379,No,1.0,,,,
90330,2026-06-08T06:13:33.637475,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",2.251,No,1.0,,,,
90333,2026-06-08T06:13:36.199426,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",2.56,No,1.0,,,,
90337,2026-06-08T06:13:39.576081,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",3.375,No,1.0,,,,
90338,2026-06-08T06:13:42.693323,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",3.116,No,1.0,,,,
90342,2026-06-08T06:14:42.355310,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    }
}",59.661,No,0.95,,,,
90344,2026-06-08T06:14:44.601900,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",2.241,No,1.0,,,,
90349,2026-06-08T06:14:47.266775,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",2.663,No,1.0,,,,
90351,2026-06-08T06:14:50.340086,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    }
}",3.072,No,0.95,,,,
90353,2026-06-08T06:14:53.408034,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",3.066,No,1.0,,,,
90355,2026-06-08T06:14:55.822683,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",2.41,No,1.0,,,,
90356,2026-06-08T06:14:58.934756,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",3.111,No,1.0,,,,
90359,2026-06-08T06:15:06.214401,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",7.278,No,1.0,,,,
90366,2026-06-08T06:15:09.688375,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",3.472,No,1.0,,,,
90367,2026-06-08T06:15:16.666260,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",6.976,No,1.0,,,,
90368,2026-06-08T06:15:19.522360,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",2.841,No,1.0,,,,
90370,2026-06-08T06:16:03.973959,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    }
}",44.45,No,0.95,,,,
90371,2026-06-08T06:16:06.829386,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",2.847,No,1.0,,,,
90375,2026-06-08T06:16:41.651754,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",34.821,No,1.0,,,,
90377,2026-06-08T06:16:48.004529,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",6.349,No,1.0,,,,
90380,2026-06-08T06:16:51.682908,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    }
}",3.677,No,0.95,,,,
90386,2026-06-08T06:16:55.367990,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",3.684,No,1.0,,,,
90388,2026-06-08T06:16:58.338320,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",2.969,No,1.0,,,,
90392,2026-06-08T06:17:01.511647,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    }
}",3.172,No,0.95,,,,
90393,2026-06-08T06:17:04.170968,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",2.658,No,1.0,,,,
90394,2026-06-08T06:17:08.477098,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",4.305,No,1.0,,,,
90395,2026-06-08T06:17:18.715116,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",10.237,No,1.0,,,,
90398,2026-06-08T06:17:24.654315,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",5.938,No,1.0,,,,
90400,2026-06-08T06:17:27.419166,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",2.763,No,1.0,,,,
90402,2026-06-08T06:17:27.423291,gemini-3-flash-preview,,0.002,,,True,,,
90401,2026-06-08T06:17:27.430488,gemini-3-flash-preview,,0.0,,,True,,,
90409,2026-06-08T06:17:27.431334,gemini-3-flash-preview,,0.001,,,True,,,
90415,2026-06-08T06:17:27.432124,gemini-3-flash-preview,,0.0,,,True,,,
90419,2026-06-08T06:17:27.432906,gemini-3-flash-preview,,0.001,,,True,,,
90421,2026-06-08T06:17:27.433969,gemini-3-flash-preview,,0.001,,,True,,,
90422,2026-06-08T06:17:27.434784,gemini-3-flash-preview,,0.001,,,True,,,
90423,2026-06-08T06:17:27.435375,gemini-3-flash-preview,,0.0,,,True,,,
90426,2026-06-08T06:17:27.436143,gemini-3-flash-preview,,0.001,,,True,,,
90428,2026-06-08T06:17:27.436768,gemini-3-flash-preview,,0.0,,,True,,,
90427,2026-06-08T06:17:27.437303,gemini-3-flash-preview,,0.0,,,True,,,
90429,2026-06-08T06:17:27.437843,gemini-3-flash-preview,,0.0,,,True,,,
90430,2026-06-08T06:17:27.438510,gemini-3-flash-preview,,0.0,,,True,,,
90436,2026-06-08T06:17:27.439417,gemini-3-flash-preview,,0.001,,,True,,,
90438,2026-06-08T06:17:27.439917,gemini-3-flash-preview,,0.0,,,True,,,
90440,2026-06-08T06:17:27.440402,gemini-3-flash-preview,,0.0,,,True,,,
90442,2026-06-08T06:17:27.440871,gemini-3-flash-preview,,0.0,,,True,,,
90449,2026-06-08T06:17:27.441329,gemini-3-flash-preview,,0.0,,,True,,,
90450,2026-06-08T06:17:27.441791,gemini-3-flash-preview,,0.0,,,True,,,
90453,2026-06-08T06:17:27.442262,gemini-3-flash-preview,,0.0,,,True,,,
90455,2026-06-08T06:17:27.443461,gemini-3-flash-preview,,0.001,,,True,,,
90458,2026-06-08T06:17:27.448395,gemini-3-flash-preview,,0.002,,,True,,,
90464,2026-06-08T06:17:27.451986,gemini-3-flash-preview,,0.003,,,True,,,
90469,2026-06-08T06:17:27.452382,gemini-3-flash-preview,,0.0,,,True,,,
90471,2026-06-08T06:17:27.452724,gemini-3-flash-preview,,0.0,,,True,,,
90477,2026-06-08T06:17:27.453087,gemini-3-flash-preview,,0.0,,,True,,,
90475,2026-06-08T06:17:27.453468,gemini-3-flash-preview,,0.0,,,True,,,
90480,2026-06-08T06:17:27.454269,gemini-3-flash-preview,,0.001,,,True,,,
90488,2026-06-08T06:17:30.697614,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    }
}",3.243,No,0.95,,,,
90493,2026-06-08T06:17:34.793503,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",4.094,No,1.0,,,,
90494,2026-06-08T06:17:37.965152,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",3.171,No,1.0,,,,
90496,2026-06-08T06:17:40.527730,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    }
}",2.561,No,0.95,,,,
90498,2026-06-08T06:17:57.736554,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",17.208,No,1.0,,,,
90500,2026-06-08T06:18:02.643224,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",4.899,No,1.0,,,,
90501,2026-06-08T06:18:05.720199,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",3.076,No,1.0,,,,
90502,2026-06-08T06:18:09.914122,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",4.192,No,1.0,,,,
90504,2026-06-08T06:18:12.885292,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",2.97,No,1.0,,,,
90510,2026-06-08T06:18:18.213163,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",5.325,No,1.0,,,,
90484,2026-06-08T06:18:18.216131,gemini-3-flash-preview,,0.002,,,True,,,
90513,2026-06-08T06:18:18.217189,gemini-3-flash-preview,,0.001,,,True,,,
90517,2026-06-08T06:18:18.217895,gemini-3-flash-preview,,0.0,,,True,,,
90518,2026-06-08T06:18:18.224989,gemini-3-flash-preview,,0.001,,,True,,,
90522,2026-06-08T06:18:18.225928,gemini-3-flash-preview,,0.0,,,True,,,
90527,2026-06-08T06:18:18.227240,gemini-3-flash-preview,,0.001,,,True,,,
90529,2026-06-08T06:18:18.227930,gemini-3-flash-preview,,0.0,,,True,,,
90530,2026-06-08T06:18:18.230116,gemini-3-flash-preview,,0.002,,,True,,,
90531,2026-06-08T06:18:18.230795,gemini-3-flash-preview,,0.0,,,True,,,
90535,2026-06-08T06:18:18.231594,gemini-3-flash-preview,,0.001,,,True,,,
90532,2026-06-08T06:18:18.232094,gemini-3-flash-preview,,0.0,,,True,,,
90536,2026-06-08T06:18:18.232593,gemini-3-flash-preview,,0.0,,,True,,,
90545,2026-06-08T06:18:18.233092,gemini-3-flash-preview,,0.0,,,True,,,
90555,2026-06-08T06:18:18.233677,gemini-3-flash-preview,,0.0,,,True,,,
90563,2026-06-08T06:18:18.234304,gemini-3-flash-preview,,0.0,,,True,,,
90565,2026-06-08T06:18:18.234801,gemini-3-flash-preview,,0.0,,,True,,,
90566,2026-06-08T06:18:18.235514,gemini-3-flash-preview,,0.0,,,True,,,
90567,2026-06-08T06:18:18.236318,gemini-3-flash-preview,,0.0,,,True,,,
90673,2026-06-08T06:18:23.021757,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",4.785,No,1.0,,,,
90677,2026-06-08T06:18:23.025181,gemini-3-flash-preview,,0.002,,,True,,,
90679,2026-06-08T06:18:30.912554,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",7.887,No,1.0,,,,
90678,2026-06-08T06:18:30.919435,gemini-3-flash-preview,,0.001,,,True,,,
90680,2026-06-08T06:18:30.921577,gemini-3-flash-preview,,0.001,,,True,,,
90681,2026-06-08T06:18:30.924851,gemini-3-flash-preview,,0.001,,,True,,,
90682,2026-06-08T06:18:30.926674,gemini-3-flash-preview,,0.0,,,True,,,
90683,2026-06-08T06:18:43.111327,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",12.184,No,1.0,,,,
91413,2026-06-08T06:18:43.113291,gemini-3-flash-preview,,0.001,,,True,,,
91436,2026-06-08T06:18:43.114774,gemini-3-flash-preview,,0.001,,,True,,,
91578,2026-06-08T06:18:46.163754,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",3.049,No,1.0,,,,
91943,2026-06-08T06:18:49.442444,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    }
}",3.277,No,0.95,,,,
91946,2026-06-08T06:18:56.237674,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",6.794,No,1.0,,,,
92004,2026-06-08T06:19:02.754905,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",6.516,No,1.0,,,,
92006,2026-06-08T06:19:05.623471,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    }
}",2.866,No,0.95,,,,
91443,2026-06-08T06:19:05.626577,gemini-3-flash-preview,,0.002,,,True,,,
92018,2026-06-08T06:19:07.877533,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",2.25,No,1.0,,,,
92021,2026-06-08T06:19:10.620029,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",2.741,No,1.0,,,,
92023,2026-06-08T06:19:13.712960,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",3.09,No,1.0,,,,
92027,2026-06-08T06:19:17.907704,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",4.193,No,1.0,,,,
92028,2026-06-08T06:19:38.701807,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",20.793,No,1.0,,,,
92035,2026-06-08T06:19:44.227837,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    }
}",5.516,No,0.95,,,,
92036,2026-06-08T06:19:47.070413,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",2.841,No,1.0,,,,
92044,2026-06-08T06:19:53.750055,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",6.678,No,1.0,,,,
92051,2026-06-08T06:19:58.054372,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    }
}",4.303,No,0.95,,,,
92060,2026-06-08T06:20:00.918734,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",2.857,No,1.0,,,,
92069,2026-06-08T06:20:07.376367,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",6.456,No,1.0,,,,
92071,2026-06-08T06:20:11.574601,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",4.197,No,1.0,,,,
92072,2026-06-08T06:20:14.642356,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",3.056,No,1.0,,,,
92079,2026-06-08T06:20:39.222138,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    }
}",24.578,No,0.95,,,,
92081,2026-06-08T06:20:44.745561,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",5.517,No,1.0,,,,
92082,2026-06-08T06:20:48.027223,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",3.279,No,1.0,,,,
92083,2026-06-08T06:20:51.198088,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",3.17,No,1.0,,,,
92087,2026-06-08T06:21:33.489373,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",42.29,No,1.0,,,,
92091,2026-06-08T06:21:36.451508,gemini-3-flash-preview,,2.961,,,True,,,
93030,2026-06-08T06:21:39.419895,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",2.967,No,1.0,,,,
93042,2026-06-08T06:21:42.493712,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",3.073,No,1.0,,,,
94266,2026-06-08T06:21:47.414452,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",4.919,No,1.0,,,,
