asset_id,timestamp,model,response,latency_s,has_edge_guard_value,has_edge_guard_confidence,parse_error,raw_response,error,traceback
86215,2026-06-08T07:41:59.390324,gemma-4-26b-a4b-it,"```json
{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}
```",8.202,No,1.0,,,,
86217,2026-06-08T07:42:08.823713,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",9.427,No,1.0,,,,
86222,2026-06-08T07:42:18.956978,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    }
}",10.127,No,0.95,,,,
86224,2026-06-08T07:42:28.460411,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",9.481,No,1.0,,,,
86223,2026-06-08T07:42:37.081552,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",8.62,No,1.0,,,,
86226,2026-06-08T07:42:48.618120,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",11.532,No,1.0,,,,
86219,2026-06-08T07:42:58.062698,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    }
}",9.444,No,0.95,,,,
86225,2026-06-08T07:43:06.453167,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",8.382,No,1.0,,,,
86231,2026-06-08T07:43:14.651655,gemma-4-26b-a4b-it,"```json
{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}
```",8.196,No,1.0,,,,
86229,2026-06-08T07:43:21.813177,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",7.156,No,1.0,,,,
86232,2026-06-08T07:43:30.620373,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",8.805,No,1.0,,,,
86236,2026-06-08T07:43:38.607316,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",7.984,No,1.0,,,,
86253,2026-06-08T07:43:46.593020,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    }
}",7.984,No,0.95,,,,
86256,2026-06-08T07:43:56.221483,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    }
}",9.627,No,0.95,,,,
86355,2026-06-08T07:44:08.608729,gemma-4-26b-a4b-it,"```json
{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    }
}
```",12.385,No,0.95,,,,
86358,2026-06-08T07:44:20.899831,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""Yes"",
        ""confidence"": 1.0
    }
}",12.289,Yes,1.0,,,,
86877,2026-06-08T07:44:29.090437,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",8.188,No,1.0,,,,
86878,2026-06-08T07:44:38.306478,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",9.194,No,1.0,,,,
86886,2026-06-08T07:44:46.807457,gemma-4-26b-a4b-it,"```json
{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}
```",8.5,No,1.0,,,,
86884,2026-06-08T07:44:53.768797,gemma-4-26b-a4b-it,"```json
{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}
```",6.96,No,1.0,,,,
86896,2026-06-08T07:45:01.548418,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",7.778,No,1.0,,,,
86889,2026-06-08T07:45:10.462619,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    }
}",8.913,No,0.95,,,,
86895,2026-06-08T07:45:20.909749,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",10.446,No,1.0,,,,
86898,2026-06-08T07:45:28.186825,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",7.269,No,1.0,,,,
86899,2026-06-08T07:45:37.703996,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",9.514,No,1.0,,,,
86901,2026-06-08T07:45:46.406554,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",8.698,No,1.0,,,,
86900,2026-06-08T07:45:57.568358,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",11.161,No,1.0,,,,
86915,2026-06-08T07:46:07.905369,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    }
}",10.333,No,0.95,,,,
86910,2026-06-08T07:46:18.360529,gemma-4-26b-a4b-it,"```json
{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}
```",10.454,No,1.0,,,,
86917,2026-06-08T07:46:25.723571,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",7.357,No,1.0,,,,
86921,2026-06-08T07:46:33.812455,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",8.088,No,1.0,,,,
86925,2026-06-08T07:46:45.189361,gemma-4-26b-a4b-it,"```json
{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}
```",11.376,No,1.0,,,,
86926,2026-06-08T07:46:55.214267,gemma-4-26b-a4b-it,"```json
{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}
```",10.019,No,1.0,,,,
87500,2026-06-08T07:47:06.282407,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",11.066,No,1.0,,,,
87530,2026-06-08T07:47:14.671947,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",8.388,No,1.0,,,,
87561,2026-06-08T07:47:21.329013,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    }
}",6.654,No,0.95,,,,
87575,2026-06-08T07:47:29.940456,gemma-4-26b-a4b-it,"```json
{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}
```",8.61,No,1.0,,,,
87554,2026-06-08T07:47:37.608600,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",7.644,No,1.0,,,,
87583,2026-06-08T07:47:47.239186,gemma-4-26b-a4b-it,"```json
{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}
```",9.629,No,1.0,,,,
87845,2026-06-08T07:47:59.128947,gemma-4-26b-a4b-it,"```json
{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}
```",11.884,No,1.0,,,,
87992,2026-06-08T07:48:06.485478,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",7.351,No,1.0,,,,
88094,2026-06-08T07:48:16.842881,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    }
}",10.356,No,0.95,,,,
88099,2026-06-08T07:48:25.853494,gemma-4-26b-a4b-it,"```json
{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}
```",9.003,No,1.0,,,,
88100,2026-06-08T07:48:33.620433,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",7.766,No,1.0,,,,
85318,2026-06-08T07:48:33.622798,gemma-4-26b-a4b-it,,0.001,,,True,,,
88102,2026-06-08T07:48:33.624205,gemma-4-26b-a4b-it,,0.001,,,True,,,
88169,2026-06-08T07:48:33.625290,gemma-4-26b-a4b-it,,0.001,,,True,,,
88273,2026-06-08T07:48:40.486145,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",6.86,No,1.0,,,,
88674,2026-06-08T07:48:50.211637,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",9.723,No,1.0,,,,
89410,2026-06-08T07:48:58.814688,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",8.602,No,1.0,,,,
89446,2026-06-08T07:49:09.056363,gemma-4-26b-a4b-it,"```json
{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}
```",10.24,No,1.0,,,,
89577,2026-06-08T07:49:18.677318,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",9.612,No,1.0,,,,
89579,2026-06-08T07:49:29.018279,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",10.339,No,1.0,,,,
89582,2026-06-08T07:49:40.182646,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",11.163,No,1.0,,,,
89588,2026-06-08T07:49:48.587467,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",8.404,No,1.0,,,,
89591,2026-06-08T07:49:55.611707,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",7.018,No,1.0,,,,
89593,2026-06-08T07:50:03.440015,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",7.827,No,1.0,,,,
89595,2026-06-08T07:50:12.135240,gemma-4-26b-a4b-it,"```json
{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}
```",8.672,No,1.0,,,,
89600,2026-06-08T07:50:17.968011,gemma-4-26b-a4b-it,"```json
{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}
```",5.823,No,1.0,,,,
89601,2026-06-08T07:50:26.465726,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",8.495,No,1.0,,,,
89705,2026-06-08T07:50:39.526224,gemma-4-26b-a4b-it,"```json
{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}
```",13.058,No,1.0,,,,
89710,2026-06-08T07:50:51.046973,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",11.516,No,1.0,,,,
89712,2026-06-08T07:51:02.621271,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",11.573,No,1.0,,,,
89713,2026-06-08T07:51:13.887080,gemma-4-26b-a4b-it,"```json
{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}
```",11.263,No,1.0,,,,
89715,2026-06-08T07:51:24.256044,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",10.368,No,1.0,,,,
89728,2026-06-08T07:51:34.875201,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""Yes"",
        ""confidence"": 1.0
    }
}",10.615,Yes,1.0,,,,
90319,2026-06-08T07:51:45.114026,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",10.237,No,1.0,,,,
90328,2026-06-08T07:51:51.253930,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",6.138,No,1.0,,,,
90330,2026-06-08T07:52:01.599225,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",10.344,No,1.0,,,,
90333,2026-06-08T07:52:09.174942,gemma-4-26b-a4b-it,"```json
{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}
```",7.574,No,1.0,,,,
90337,2026-06-08T07:52:18.094760,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",8.918,No,1.0,,,,
90338,2026-06-08T07:52:25.837692,gemma-4-26b-a4b-it,"```json
{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}
```",7.737,No,1.0,,,,
90342,2026-06-08T07:52:32.008715,gemma-4-26b-a4b-it,"```json
{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}
```",6.17,No,1.0,,,,
90344,2026-06-08T07:52:40.916051,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",8.906,No,1.0,,,,
90349,2026-06-08T07:52:47.880236,gemma-4-26b-a4b-it,"```json
{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}
```",6.963,No,1.0,,,,
90351,2026-06-08T07:52:55.049024,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",7.168,No,1.0,,,,
90353,2026-06-08T07:53:04.761077,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",9.711,No,1.0,,,,
90355,2026-06-08T07:53:11.332147,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",6.549,No,1.0,,,,
90356,2026-06-08T07:53:18.601379,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",7.268,No,1.0,,,,
90359,2026-06-08T07:53:26.995812,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",8.393,No,1.0,,,,
90366,2026-06-08T07:53:34.376152,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    }
}",7.379,No,0.95,,,,
90367,2026-06-08T07:53:43.819722,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",9.442,No,1.0,,,,
90368,2026-06-08T07:53:51.986328,gemma-4-26b-a4b-it,"```json
{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    }
}
```",8.161,No,0.95,,,,
90370,2026-06-08T07:54:00.075163,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",8.087,No,1.0,,,,
90371,2026-06-08T07:54:08.572190,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",8.496,No,1.0,,,,
90375,2026-06-08T07:54:15.639178,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",7.065,No,1.0,,,,
90377,2026-06-08T07:54:22.708408,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",7.067,No,1.0,,,,
90380,2026-06-08T07:54:32.135288,gemma-4-26b-a4b-it,"```json
{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}
```",9.425,No,1.0,,,,
90386,2026-06-08T07:54:37.975520,gemma-4-26b-a4b-it,"```json
{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}
```",5.839,No,1.0,,,,
90388,2026-06-08T07:54:45.143084,gemma-4-26b-a4b-it,"```json
{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}
```",7.166,No,1.0,,,,
90392,2026-06-08T07:54:53.334721,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",8.19,No,1.0,,,,
90393,2026-06-08T07:55:02.451525,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",9.115,No,1.0,,,,
90394,2026-06-08T07:55:09.209460,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",6.756,No,1.0,,,,
90395,2026-06-08T07:55:17.820142,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",8.609,No,1.0,,,,
90398,2026-06-08T07:55:23.656270,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",5.83,No,1.0,,,,
90400,2026-06-08T07:55:31.539568,gemma-4-26b-a4b-it,"```json
{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}
```",7.868,No,1.0,,,,
90402,2026-06-08T07:55:31.553310,gemma-4-26b-a4b-it,,0.002,,,True,,,
90401,2026-06-08T07:55:31.563725,gemma-4-26b-a4b-it,,0.0,,,True,,,
90409,2026-06-08T07:55:31.564599,gemma-4-26b-a4b-it,,0.001,,,True,,,
90415,2026-06-08T07:55:31.565526,gemma-4-26b-a4b-it,,0.001,,,True,,,
90419,2026-06-08T07:55:31.566230,gemma-4-26b-a4b-it,,0.0,,,True,,,
90421,2026-06-08T07:55:31.567847,gemma-4-26b-a4b-it,,0.001,,,True,,,
90422,2026-06-08T07:55:31.569930,gemma-4-26b-a4b-it,,0.001,,,True,,,
90423,2026-06-08T07:55:31.572065,gemma-4-26b-a4b-it,,0.002,,,True,,,
90426,2026-06-08T07:55:31.572589,gemma-4-26b-a4b-it,,0.0,,,True,,,
90428,2026-06-08T07:55:31.573479,gemma-4-26b-a4b-it,,0.001,,,True,,,
90427,2026-06-08T07:55:31.574049,gemma-4-26b-a4b-it,,0.0,,,True,,,
90429,2026-06-08T07:55:31.577479,gemma-4-26b-a4b-it,,0.003,,,True,,,
90430,2026-06-08T07:55:31.578118,gemma-4-26b-a4b-it,,0.0,,,True,,,
90436,2026-06-08T07:55:31.578539,gemma-4-26b-a4b-it,,0.0,,,True,,,
90438,2026-06-08T07:55:31.578955,gemma-4-26b-a4b-it,,0.0,,,True,,,
90440,2026-06-08T07:55:31.584231,gemma-4-26b-a4b-it,,0.005,,,True,,,
90442,2026-06-08T07:55:31.585715,gemma-4-26b-a4b-it,,0.001,,,True,,,
90449,2026-06-08T07:55:31.586197,gemma-4-26b-a4b-it,,0.0,,,True,,,
90450,2026-06-08T07:55:31.586824,gemma-4-26b-a4b-it,,0.0,,,True,,,
90453,2026-06-08T07:55:31.587220,gemma-4-26b-a4b-it,,0.0,,,True,,,
90455,2026-06-08T07:55:31.588422,gemma-4-26b-a4b-it,,0.001,,,True,,,
90458,2026-06-08T07:55:31.590464,gemma-4-26b-a4b-it,,0.0,,,True,,,
90464,2026-06-08T07:55:31.590924,gemma-4-26b-a4b-it,,0.0,,,True,,,
90469,2026-06-08T07:55:31.591346,gemma-4-26b-a4b-it,,0.0,,,True,,,
90471,2026-06-08T07:55:31.591757,gemma-4-26b-a4b-it,,0.0,,,True,,,
90477,2026-06-08T07:55:31.592153,gemma-4-26b-a4b-it,,0.0,,,True,,,
90475,2026-06-08T07:55:31.592703,gemma-4-26b-a4b-it,,0.0,,,True,,,
90480,2026-06-08T07:55:31.594964,gemma-4-26b-a4b-it,,0.002,,,True,,,
90488,2026-06-08T07:55:38.497629,gemma-4-26b-a4b-it,"```json
{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}
```",6.903,No,1.0,,,,
90493,2026-06-08T07:55:46.178271,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",7.679,No,1.0,,,,
90494,2026-06-08T07:55:53.446120,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",7.266,No,1.0,,,,
90496,2026-06-08T07:56:02.663723,gemma-4-26b-a4b-it,"```json
{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}
```",9.216,No,1.0,,,,
90498,2026-06-08T07:56:21.507950,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",18.842,No,1.0,,,,
90500,2026-06-08T07:56:38.200029,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",16.691,No,1.0,,,,
90501,2026-06-08T07:56:47.308786,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",9.106,No,1.0,,,,
90502,2026-06-08T07:56:54.991334,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",7.681,No,1.0,,,,
90504,2026-06-08T07:57:02.673691,gemma-4-26b-a4b-it,"```json
{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}
```",7.681,No,1.0,,,,
90510,2026-06-08T07:57:11.580049,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",8.905,No,1.0,,,,
90484,2026-06-08T07:57:11.582509,gemma-4-26b-a4b-it,,0.002,,,True,,,
90513,2026-06-08T07:57:11.584019,gemma-4-26b-a4b-it,,0.001,,,True,,,
90517,2026-06-08T07:57:11.585356,gemma-4-26b-a4b-it,,0.001,,,True,,,
90518,2026-06-08T07:57:11.590041,gemma-4-26b-a4b-it,,0.001,,,True,,,
90522,2026-06-08T07:57:11.590521,gemma-4-26b-a4b-it,,0.0,,,True,,,
90527,2026-06-08T07:57:11.591098,gemma-4-26b-a4b-it,,0.0,,,True,,,
90529,2026-06-08T07:57:11.594358,gemma-4-26b-a4b-it,,0.003,,,True,,,
90530,2026-06-08T07:57:11.596634,gemma-4-26b-a4b-it,,0.002,,,True,,,
90531,2026-06-08T07:57:11.597735,gemma-4-26b-a4b-it,,0.001,,,True,,,
90535,2026-06-08T07:57:11.599135,gemma-4-26b-a4b-it,,0.001,,,True,,,
90532,2026-06-08T07:57:11.600610,gemma-4-26b-a4b-it,,0.001,,,True,,,
90536,2026-06-08T07:57:11.601462,gemma-4-26b-a4b-it,,0.001,,,True,,,
90545,2026-06-08T07:57:11.601908,gemma-4-26b-a4b-it,,0.0,,,True,,,
90555,2026-06-08T07:57:11.602547,gemma-4-26b-a4b-it,,0.0,,,True,,,
90563,2026-06-08T07:57:11.603456,gemma-4-26b-a4b-it,,0.001,,,True,,,
90565,2026-06-08T07:57:11.603842,gemma-4-26b-a4b-it,,0.0,,,True,,,
90566,2026-06-08T07:57:11.604425,gemma-4-26b-a4b-it,,0.0,,,True,,,
90567,2026-06-08T07:57:11.605933,gemma-4-26b-a4b-it,,0.001,,,True,,,
90673,2026-06-08T07:57:20.905412,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",9.299,No,1.0,,,,
90677,2026-06-08T07:57:20.913950,gemma-4-26b-a4b-it,,0.002,,,True,,,
90679,2026-06-08T07:57:30.729540,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",9.815,No,1.0,,,,
90678,2026-06-08T07:57:30.731917,gemma-4-26b-a4b-it,,0.001,,,True,,,
90680,2026-06-08T07:57:30.733037,gemma-4-26b-a4b-it,,0.001,,,True,,,
90681,2026-06-08T07:57:30.739615,gemma-4-26b-a4b-it,,0.001,,,True,,,
90682,2026-06-08T07:57:30.744328,gemma-4-26b-a4b-it,,0.003,,,True,,,
90683,2026-06-08T07:57:41.077801,gemma-4-26b-a4b-it,"```json
{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}
```",10.333,No,1.0,,,,
91413,2026-06-08T07:57:41.084813,gemma-4-26b-a4b-it,,0.001,,,True,,,
91436,2026-06-08T07:57:41.087618,gemma-4-26b-a4b-it,,0.002,,,True,,,
91578,2026-06-08T07:57:48.482338,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",7.394,No,1.0,,,,
91943,2026-06-08T07:57:59.200138,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    }
}",10.716,No,0.95,,,,
91946,2026-06-08T07:58:07.900954,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",8.699,No,1.0,,,,
92004,2026-06-08T07:58:18.763484,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",10.861,No,1.0,,,,
92006,2026-06-08T07:58:25.513714,gemma-4-26b-a4b-it,"```json
{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}
```",6.744,No,1.0,,,,
91443,2026-06-08T07:58:25.516819,gemma-4-26b-a4b-it,,0.002,,,True,,,
92018,2026-06-08T07:58:33.912829,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",8.396,No,1.0,,,,
92021,2026-06-08T07:58:43.948599,gemma-4-26b-a4b-it,"{""has_edge_guard"": {""value"": ""No"", ""confidence"": 1.0}}",10.035,No,1.0,,,,
92023,2026-06-08T07:58:52.547448,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",8.596,No,1.0,,,,
92027,2026-06-08T07:58:59.715369,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",7.167,No,1.0,,,,
92028,2026-06-08T07:59:06.884190,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",7.167,No,1.0,,,,
92035,2026-06-08T07:59:15.386238,gemma-4-26b-a4b-it,"```json
{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}
```",8.501,No,1.0,,,,
