asset_id,timestamp,model,response,latency_s,decking_material_value,decking_material_confidence,fall_height_bin_value,fall_height_bin_confidence,has_edge_guard_value,has_edge_guard_confidence,has_pedestrian_railing_value,has_pedestrian_railing_confidence,length_bin_value,length_bin_confidence,structure_material_value,structure_material_confidence,width_bin_value,width_bin_confidence,parse_error,raw_response,error,traceback
86210,2026-06-08T09:29:06.065953,gemini-3-flash-preview,"{
  ""decking_material"": {
    ""value"": ""Timber"",
    ""confidence"": 0.98
  },
  ""fall_height"": {
    ""value"": ""low (<0.5m)"",
    ""confidence"": 0.98
  },
  ""has_edge_guard"": {
    ""value"": ""No"",
    ""confidence"": 1.0
  },
  ""has_pedestrian_railing"": {
    ""value"": ""No railings"",
    ""confidence"": 1.0
  },
  ""length"": {
    ""value"": ""short (<20m)"",
    ""confidence"": 0.7
  },
  ""structure_material"": {
    ""value"": ""Timber"",
    ""confidence"": 0.9
  },
  ""width"": {
    ""value"": ""narrow (<0.9m)"",
    ""confidence"": 0.8
  }
}",16.185,Timber,0.98,low (<0.5m),0.98,No,1.0,No railings,1.0,short (<20m),0.7,Timber,0.9,narrow (<0.9m),0.8,,,,
86215,2026-06-08T09:29:13.144916,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    },
    ""fall_height"": {
        ""value"": ""low (<0.5m)"",
        ""confidence"": 1.0
    },
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    },
    ""length"": {
        ""value"": ""short (<20m)"",
        ""confidence"": 0.9
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.9
    },
    ""width"": {
        ""value"": ""narrow (<0.9m)"",
        ""confidence"": 0.8
    }
}",7.077,Timber,1.0,low (<0.5m),1.0,No,1.0,No railings,1.0,short (<20m),0.9,Timber,0.9,narrow (<0.9m),0.8,,,,
86217,2026-06-08T09:29:19.588490,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    },
    ""fall_height"": {
        ""value"": ""low (<0.5m)"",
        ""confidence"": 0.95
    },
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    },
    ""length"": {
        ""value"": ""short (<20m)"",
        ""confidence"": 1.0
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    },
    ""width"": {
        ""value"": ""narrow (<0.9m)"",
        ""confidence"": 0.9
    }
}",6.438,Timber,1.0,low (<0.5m),0.95,No,1.0,No railings,1.0,short (<20m),1.0,Timber,1.0,narrow (<0.9m),0.9,,,,
86222,2026-06-08T09:29:27.172147,gemini-3-flash-preview,"{
""decking_material"": {
""value"": ""Timber"",
""confidence"": 0.95
},
""fall_height"": {
""value"": ""low (<0.5m)"",
""confidence"": 0.98
},
""has_edge_guard"": {
""value"": ""No"",
""confidence"": 0.95
},
""has_pedestrian_railing"": {
""value"": ""No railings"",
""confidence"": 0.98
},
""length"": {
""value"": ""short (<20m)"",
""confidence"": 0.95
},
""structure_material"": {
""value"": ""Timber"",
""confidence"": 0.9
},
""width"": {
""value"": ""narrow (<0.9m)"",
""confidence"": 0.85
}
}",7.582,Timber,0.95,low (<0.5m),0.98,No,0.95,No railings,0.98,short (<20m),0.95,Timber,0.9,narrow (<0.9m),0.85,,,,
86224,2026-06-08T09:29:33.802186,gemini-3-flash-preview,"{
  ""decking_material"": {
    ""value"": ""Timber"",
    ""confidence"": 0.95
  },
  ""fall_height"": {
    ""value"": ""low (<0.5m)"",
    ""confidence"": 0.95
  },
  ""has_edge_guard"": {
    ""value"": ""No"",
    ""confidence"": 0.98
  },
  ""has_pedestrian_railing"": {
    ""value"": ""No railings"",
    ""confidence"": 0.98
  },
  ""length"": {
    ""value"": ""short (<20m)"",
    ""confidence"": 0.8
  },
  ""structure_material"": {
    ""value"": ""Timber"",
    ""confidence"": 0.9
  },
  ""width"": {
    ""value"": ""standard (0.9-1.5m)"",
    ""confidence"": 0.85
  }
}",6.629,Timber,0.95,low (<0.5m),0.95,No,0.98,No railings,0.98,short (<20m),0.8,Timber,0.9,standard (0.9-1.5m),0.85,,,,
86223,2026-06-08T09:29:40.375238,gemini-3-flash-preview,"{
  ""decking_material"": {
    ""value"": ""Timber"",
    ""confidence"": 0.95
  },
  ""fall_height"": {
    ""value"": ""low (<0.5m)"",
    ""confidence"": 0.95
  },
  ""has_edge_guard"": {
    ""value"": ""No"",
    ""confidence"": 0.95
  },
  ""has_pedestrian_railing"": {
    ""value"": ""No railings"",
    ""confidence"": 1.0
  },
  ""length"": {
    ""value"": ""short (<20m)"",
    ""confidence"": 0.95
  },
  ""structure_material"": {
    ""value"": ""Timber"",
    ""confidence"": 0.9
  },
  ""width"": {
    ""value"": ""narrow (<0.9m)"",
    ""confidence"": 0.85
  }
}",6.571,Timber,0.95,low (<0.5m),0.95,No,0.95,No railings,1.0,short (<20m),0.95,Timber,0.9,narrow (<0.9m),0.85,,,,
86226,2026-06-08T09:29:47.852503,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    },
    ""fall_height"": {
        ""value"": ""low (<0.5m)"",
        ""confidence"": 0.95
    },
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    },
    ""length"": {
        ""value"": ""short (<20m)"",
        ""confidence"": 0.7
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.85
    },
    ""width"": {
        ""value"": ""narrow (<0.9m)"",
        ""confidence"": 0.9
    }
}",7.476,Timber,0.95,low (<0.5m),0.95,No,0.95,No railings,1.0,short (<20m),0.7,Timber,0.85,narrow (<0.9m),0.9,,,,
86219,2026-06-08T09:30:01.064436,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    },
    ""fall_height"": {
        ""value"": ""low (<0.5m)"",
        ""confidence"": 1.0
    },
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    },
    ""length"": {
        ""value"": ""short (<20m)"",
        ""confidence"": 0.9
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.9
    },
    ""width"": {
        ""value"": ""narrow (<0.9m)"",
        ""confidence"": 0.8
    }
}",13.21,Timber,1.0,low (<0.5m),1.0,No,1.0,No railings,1.0,short (<20m),0.9,Timber,0.9,narrow (<0.9m),0.8,,,,
86225,2026-06-08T09:30:07.408944,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    },
    ""fall_height"": {
        ""value"": ""low (<0.5m)"",
        ""confidence"": 0.95
    },
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    },
    ""length"": {
        ""value"": ""short (<20m)"",
        ""confidence"": 1.0
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.9
    },
    ""width"": {
        ""value"": ""narrow (<0.9m)"",
        ""confidence"": 0.95
    }
}",6.343,Timber,1.0,low (<0.5m),0.95,No,1.0,No railings,1.0,short (<20m),1.0,Timber,0.9,narrow (<0.9m),0.95,,,,
86231,2026-06-08T09:30:14.198996,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    },
    ""fall_height"": {
        ""value"": ""low (<0.5m)"",
        ""confidence"": 0.95
    },
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    },
    ""length"": {
        ""value"": ""short (<20m)"",
        ""confidence"": 0.9
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    },
    ""width"": {
        ""value"": ""narrow (<0.9m)"",
        ""confidence"": 0.8
    }
}",6.789,Timber,1.0,low (<0.5m),0.95,No,1.0,No railings,1.0,short (<20m),0.9,Timber,1.0,narrow (<0.9m),0.8,,,,
86229,2026-06-08T09:30:29.411834,gemini-3-flash-preview,"{
  ""decking_material"": {
    ""value"": ""Timber"",
    ""confidence"": 1.0
  },
  ""fall_height"": {
    ""value"": ""low (<0.5m)"",
    ""confidence"": 1.0
  },
  ""has_edge_guard"": {
    ""value"": ""No"",
    ""confidence"": 1.0
  },
  ""has_pedestrian_railing"": {
    ""value"": ""No railings"",
    ""confidence"": 1.0
  },
  ""length"": {
    ""value"": ""short (<20m)"",
    ""confidence"": 1.0
  },
  ""structure_material"": {
    ""value"": ""Timber"",
    ""confidence"": 0.95
  },
  ""width"": {
    ""value"": ""narrow (<0.9m)"",
    ""confidence"": 0.8
  }
}",15.212,Timber,1.0,low (<0.5m),1.0,No,1.0,No railings,1.0,short (<20m),1.0,Timber,0.95,narrow (<0.9m),0.8,,,,
86232,2026-06-08T09:30:35.260653,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    },
    ""fall_height"": {
        ""value"": ""low (<0.5m)"",
        ""confidence"": 0.95
    },
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    },
    ""length"": {
        ""value"": ""short (<20m)"",
        ""confidence"": 0.9
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.9
    },
    ""width"": {
        ""value"": ""narrow (<0.9m)"",
        ""confidence"": 0.85
    }
}",5.847,Timber,1.0,low (<0.5m),0.95,No,1.0,No railings,1.0,short (<20m),0.9,Timber,0.9,narrow (<0.9m),0.85,,,,
86236,2026-06-08T09:30:41.504596,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    },
    ""fall_height"": {
        ""value"": ""low (<0.5m)"",
        ""confidence"": 1.0
    },
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    },
    ""length"": {
        ""value"": ""short (<20m)"",
        ""confidence"": 0.9
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    },
    ""width"": {
        ""value"": ""narrow (<0.9m)"",
        ""confidence"": 0.9
    }
}",6.243,Timber,1.0,low (<0.5m),1.0,No,1.0,No railings,1.0,short (<20m),0.9,Timber,0.95,narrow (<0.9m),0.9,,,,
86253,2026-06-08T09:30:49.287276,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    },
    ""fall_height"": {
        ""value"": ""low (<0.5m)"",
        ""confidence"": 1.0
    },
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    },
    ""length"": {
        ""value"": ""short (<20m)"",
        ""confidence"": 1.0
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.9
    },
    ""width"": {
        ""value"": ""narrow (<0.9m)"",
        ""confidence"": 0.9
    }
}",7.773,Timber,1.0,low (<0.5m),1.0,No,1.0,No railings,1.0,short (<20m),1.0,Timber,0.9,narrow (<0.9m),0.9,,,,
86256,2026-06-08T09:30:55.028805,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    },
    ""fall_height"": {
        ""value"": ""low (<0.5m)"",
        ""confidence"": 0.95
    },
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    },
    ""length"": {
        ""value"": ""short (<20m)"",
        ""confidence"": 0.8
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.9
    },
    ""width"": {
        ""value"": ""narrow (<0.9m)"",
        ""confidence"": 0.85
    }
}",5.74,Timber,1.0,low (<0.5m),0.95,No,1.0,No railings,1.0,short (<20m),0.8,Timber,0.9,narrow (<0.9m),0.85,,,,
86355,2026-06-08T09:31:14.997436,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    },
    ""fall_height"": {
        ""value"": ""low (<0.5m)"",
        ""confidence"": 1.0
    },
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    },
    ""length"": {
        ""value"": ""short (<20m)"",
        ""confidence"": 1.0
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    },
    ""width"": {
        ""value"": ""standard (0.9-1.5m)"",
        ""confidence"": 0.9
    }
}",19.967,Timber,1.0,low (<0.5m),1.0,No,1.0,No railings,1.0,short (<20m),1.0,Timber,0.95,standard (0.9-1.5m),0.9,,,,
86358,2026-06-08T09:31:33.841015,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    },
    ""fall_height"": {
        ""value"": ""low (<0.5m)"",
        ""confidence"": 0.9
    },
    ""has_edge_guard"": {
        ""value"": ""Yes"",
        ""confidence"": 1.0
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    },
    ""length"": {
        ""value"": ""short (<20m)"",
        ""confidence"": 1.0
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.9
    },
    ""width"": {
        ""value"": ""standard (0.9-1.5m)"",
        ""confidence"": 0.9
    }
}",18.838,Timber,1.0,low (<0.5m),0.9,Yes,1.0,No railings,1.0,short (<20m),1.0,Timber,0.9,standard (0.9-1.5m),0.9,,,,
86877,2026-06-08T09:31:40.595799,gemini-3-flash-preview,"{
  ""decking_material"": {
    ""value"": ""Timber"",
    ""confidence"": 1.0
  },
  ""fall_height"": {
    ""value"": ""low (<0.5m)"",
    ""confidence"": 0.9
  },
  ""has_edge_guard"": {
    ""value"": ""No"",
    ""confidence"": 1.0
  },
  ""has_pedestrian_railing"": {
    ""value"": ""No railings"",
    ""confidence"": 1.0
  },
  ""length"": {
    ""value"": ""short (<20m)"",
    ""confidence"": 1.0
  },
  ""structure_material"": {
    ""value"": ""Timber"",
    ""confidence"": 0.9
  },
  ""width"": {
    ""value"": ""standard (0.9-1.5m)"",
    ""confidence"": 0.9
  }
}",6.753,Timber,1.0,low (<0.5m),0.9,No,1.0,No railings,1.0,short (<20m),1.0,Timber,0.9,standard (0.9-1.5m),0.9,,,,
86878,2026-06-08T09:31:50.218823,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    },
    ""fall_height"": {
        ""value"": ""low (<0.5m)"",
        ""confidence"": 1.0
    },
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    },
    ""length"": {
        ""value"": ""short (<20m)"",
        ""confidence"": 1.0
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.9
    },
    ""width"": {
        ""value"": ""standard (0.9-1.5m)"",
        ""confidence"": 0.9
    }
}",9.621,Timber,1.0,low (<0.5m),1.0,No,1.0,No railings,1.0,short (<20m),1.0,Timber,0.9,standard (0.9-1.5m),0.9,,,,
86886,2026-06-08T09:32:02.001764,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    },
    ""fall_height"": {
        ""value"": ""low (<0.5m)"",
        ""confidence"": 0.95
    },
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    },
    ""length"": {
        ""value"": ""short (<20m)"",
        ""confidence"": 0.7
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.9
    },
    ""width"": {
        ""value"": ""standard (0.9-1.5m)"",
        ""confidence"": 0.8
    }
}",11.781,Timber,0.95,low (<0.5m),0.95,No,0.95,No railings,1.0,short (<20m),0.7,Timber,0.9,standard (0.9-1.5m),0.8,,,,
86884,2026-06-08T09:32:09.368955,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    },
    ""fall_height"": {
        ""value"": ""low (<0.5m)"",
        ""confidence"": 0.9
    },
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 0.98
    },
    ""length"": {
        ""value"": ""short (<20m)"",
        ""confidence"": 0.7
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.85
    },
    ""width"": {
        ""value"": ""standard (0.9-1.5m)"",
        ""confidence"": 0.9
    }
}",7.366,Timber,0.95,low (<0.5m),0.9,No,0.95,No railings,0.98,short (<20m),0.7,Timber,0.85,standard (0.9-1.5m),0.9,,,,
86896,2026-06-08T09:32:16.025666,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    },
    ""fall_height"": {
        ""value"": ""low (<0.5m)"",
        ""confidence"": 0.9
    },
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 0.95
    },
    ""length"": {
        ""value"": ""short (<20m)"",
        ""confidence"": 0.9
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.85
    },
    ""width"": {
        ""value"": ""standard (0.9-1.5m)"",
        ""confidence"": 0.85
    }
}",6.655,Timber,0.95,low (<0.5m),0.9,No,0.95,No railings,0.95,short (<20m),0.9,Timber,0.85,standard (0.9-1.5m),0.85,,,,
86889,2026-06-08T09:32:29.549408,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    },
    ""fall_height"": {
        ""value"": ""low (<0.5m)"",
        ""confidence"": 0.9
    },
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    },
    ""length"": {
        ""value"": ""medium (20-100m)"",
        ""confidence"": 0.7
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.8
    },
    ""width"": {
        ""value"": ""standard (0.9-1.5m)"",
        ""confidence"": 0.9
    }
}",13.522,Timber,1.0,low (<0.5m),0.9,No,1.0,No railings,1.0,medium (20-100m),0.7,Timber,0.8,standard (0.9-1.5m),0.9,,,,
86895,2026-06-08T09:33:08.351270,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    },
    ""fall_height"": {
        ""value"": ""low (<0.5m)"",
        ""confidence"": 1.0
    },
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    },
    ""length"": {
        ""value"": ""short (<20m)"",
        ""confidence"": 0.95
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.9
    },
    ""width"": {
        ""value"": ""standard (0.9-1.5m)"",
        ""confidence"": 0.85
    }
}",38.801,Timber,1.0,low (<0.5m),1.0,No,1.0,No railings,1.0,short (<20m),0.95,Timber,0.9,standard (0.9-1.5m),0.85,,,,
86898,2026-06-08T09:33:19.345413,gemini-3-flash-preview,"{
  ""decking_material"": {
    ""value"": ""Timber"",
    ""confidence"": 1.0
  },
  ""fall_height"": {
    ""value"": ""low (<0.5m)"",
    ""confidence"": 0.9
  },
  ""has_edge_guard"": {
    ""value"": ""No"",
    ""confidence"": 1.0
  },
  ""has_pedestrian_railing"": {
    ""value"": ""No railings"",
    ""confidence"": 1.0
  },
  ""length"": {
    ""value"": ""short (<20m)"",
    ""confidence"": 1.0
  },
  ""structure_material"": {
    ""value"": ""Timber"",
    ""confidence"": 0.9
  },
  ""width"": {
    ""value"": ""standard (0.9-1.5m)"",
    ""confidence"": 0.85
  }
}",10.993,Timber,1.0,low (<0.5m),0.9,No,1.0,No railings,1.0,short (<20m),1.0,Timber,0.9,standard (0.9-1.5m),0.85,,,,
86899,2026-06-08T09:33:41.325317,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    },
    ""fall_height"": {
        ""value"": ""low (<0.5m)"",
        ""confidence"": 0.95
    },
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    },
    ""length"": {
        ""value"": ""short (<20m)"",
        ""confidence"": 0.7
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.9
    },
    ""width"": {
        ""value"": ""narrow (<0.9m)"",
        ""confidence"": 0.95
    }
}",21.978,Timber,1.0,low (<0.5m),0.95,No,1.0,No railings,1.0,short (<20m),0.7,Timber,0.9,narrow (<0.9m),0.95,,,,
86901,2026-06-08T09:34:01.501561,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    },
    ""fall_height"": {
        ""value"": ""low (<0.5m)"",
        ""confidence"": 1.0
    },
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    },
    ""length"": {
        ""value"": ""short (<20m)"",
        ""confidence"": 1.0
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.9
    },
    ""width"": {
        ""value"": ""standard (0.9-1.5m)"",
        ""confidence"": 0.9
    }
}",20.175,Timber,1.0,low (<0.5m),1.0,No,1.0,No railings,1.0,short (<20m),1.0,Timber,0.9,standard (0.9-1.5m),0.9,,,,
86900,2026-06-08T09:34:07.946839,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    },
    ""fall_height"": {
        ""value"": ""low (<0.5m)"",
        ""confidence"": 0.95
    },
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    },
    ""length"": {
        ""value"": ""short (<20m)"",
        ""confidence"": 0.95
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.9
    },
    ""width"": {
        ""value"": ""standard (0.9-1.5m)"",
        ""confidence"": 0.9
    }
}",6.444,Timber,1.0,low (<0.5m),0.95,No,0.95,No railings,1.0,short (<20m),0.95,Timber,0.9,standard (0.9-1.5m),0.9,,,,
86915,2026-06-08T09:34:53.413433,gemini-3-flash-preview,"{
  ""decking_material"": {
    ""value"": ""Timber"",
    ""confidence"": 1.0
  },
  ""fall_height"": {
    ""value"": ""low (<0.5m)"",
    ""confidence"": 0.95
  },
  ""has_edge_guard"": {
    ""value"": ""No"",
    ""confidence"": 1.0
  },
  ""has_pedestrian_railing"": {
    ""value"": ""No railings"",
    ""confidence"": 1.0
  },
  ""length"": {
    ""value"": ""short (<20m)"",
    ""confidence"": 1.0
  },
  ""structure_material"": {
    ""value"": ""Timber"",
    ""confidence"": 0.9
  },
  ""width"": {
    ""value"": ""standard (0.9-1.5m)"",
    ""confidence"": 0.85
  }
}",45.465,Timber,1.0,low (<0.5m),0.95,No,1.0,No railings,1.0,short (<20m),1.0,Timber,0.9,standard (0.9-1.5m),0.85,,,,
86910,2026-06-08T09:35:03.454245,gemini-3-flash-preview,"```json
{
  ""decking_material"": {
    ""value"": ""Timber"",
    ""confidence"": 1.0
  },
  ""fall_height"": {
    ""value"": ""low (<0.5m)"",
    ""confidence"": 0.95
  },
  ""has_edge_guard"": {
    ""value"": ""No"",
    ""confidence"": 0.95
  },
  ""has_pedestrian_railing"": {
    ""value"": ""No railings"",
    ""confidence"": 1.0
  },
  ""length"": {
    ""value"": ""short (<20m)"",
    ""confidence"": 0.7
  },
  ""structure_material"": {
    ""value"": ""Timber"",
    ""confidence"": 0.9
  },
  ""width"": {
    ""value"": ""standard (0.9-1.5m)"",
    ""confidence"": 0.9
  }
}
```",10.038,Timber,1.0,low (<0.5m),0.95,No,0.95,No railings,1.0,short (<20m),0.7,Timber,0.9,standard (0.9-1.5m),0.9,,,,
86917,2026-06-08T09:35:16.247241,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    },
    ""fall_height"": {
        ""value"": ""low (<0.5m)"",
        ""confidence"": 0.95
    },
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    },
    ""length"": {
        ""value"": ""short (<20m)"",
        ""confidence"": 1.0
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.9
    },
    ""width"": {
        ""value"": ""standard (0.9-1.5m)"",
        ""confidence"": 0.85
    }
}",12.791,Timber,1.0,low (<0.5m),0.95,No,1.0,No railings,1.0,short (<20m),1.0,Timber,0.9,standard (0.9-1.5m),0.85,,,,
86921,2026-06-08T09:35:24.951957,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.98
    },
    ""fall_height"": {
        ""value"": ""low (<0.5m)"",
        ""confidence"": 0.95
    },
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.98
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    },
    ""length"": {
        ""value"": ""short (<20m)"",
        ""confidence"": 1.0
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.85
    },
    ""width"": {
        ""value"": ""standard (0.9-1.5m)"",
        ""confidence"": 0.7
    }
}",8.703,Timber,0.98,low (<0.5m),0.95,No,0.98,No railings,1.0,short (<20m),1.0,Timber,0.85,standard (0.9-1.5m),0.7,,,,
86925,2026-06-08T09:35:29.249557,gemini-3-flash-preview,,4.296,,,,,,,,,,,,,,,True,,,
86926,2026-06-08T09:35:38.014167,gemini-3-flash-preview,"{
    ""decking_material"": {
    ""value"": ""Timber"",
    ""confidence"": 1.0
    },
    ""fall_height"": {
    ""value"": ""low (<0.5m)"",
    ""confidence"": 1.0
    },
    ""has_edge_guard"": {
    ""value"": ""No"",
    ""confidence"": 1.0
    },
    ""has_pedestrian_railing"": {
    ""value"": ""No railings"",
    ""confidence"": 1.0
    },
    ""length"": {
    ""value"": ""short (<20m)"",
    ""confidence"": 1.0
    },
    ""structure_material"": {
    ""value"": ""Timber"",
    ""confidence"": 0.9
    },
    ""width"": {
    ""value"": ""standard (0.9-1.5m)"",
    ""confidence"": 0.9
    }
}",8.756,Timber,1.0,low (<0.5m),1.0,No,1.0,No railings,1.0,short (<20m),1.0,Timber,0.9,standard (0.9-1.5m),0.9,,,,
